Unnamed: 0,caseid,act,index,last,next,if_para,start_timestamp,end_timestamp,resource,activity,res,wait,process
362,17,13,362,358,363,1,,,Round Grinding,Round Grinding,ID4528,19425,10067
363,17,13,363,362,364,1,,,Round Grinding,Round Grinding,ID4932,8646,29196
364,17,13,364,"(361, 363)","(365, 367)",0,,,Round Grinding,Round Grinding,ID4287,6578,13416
365,17,2,365,364,366,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,23402,780
366,17,2,366,365,368,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,448,2021
367,17,13,367,364,368,1,,,Round Grinding,Round Grinding,ID4872,54996,50399
368,17,11,368,"(366, 367)",369,0,,,Packing,Packing,ID4820,88506,2515
369,17,End,369,368,None,0,,,End,End,End,0,0
372,18,Start,372,None,373,0,,,Start,Start,Start,0,0
373,18,20,373,372,374,0,,,Turning & Milling,Turning & Milling,ID4641,76711,55970
374,18,20,374,373,375,0,,,Turning & Milling,Turning & Milling,ID4641,718,27145
375,18,20,375,374,"(376, 377)",0,,,Turning & Milling,Turning & Milling,ID3846,1966,20971
376,18,20,376,375,378,1,,,Turning & Milling,Turning & Milling,ID4132,8966,42954
377,18,20,377,375,378,1,,,Turning & Milling,Turning & Milling,ID0997,1666,28052
378,18,21,378,"(376, 377)",379,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,2594,13032
379,18,7,379,378,"(380, 381)",0,,,Laser Marking,Laser Marking,ID4882,289632,3222
380,18,2,380,379,382,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,53,4863
381,18,13,381,379,382,1,,,Round Grinding,Round Grinding,ID4445,597,4428
382,18,11,382,"(380, 381)",383,0,,,Packing,Packing,ID4820,219904,3240
383,18,End,383,382,None,0,,,End,End,End,0,0
386,19,Start,386,None,387,0,,,Start,Start,Start,0,0
387,19,13,387,386,388,0,,,Round Grinding,Round Grinding,ID4385,17404,24255
388,19,13,388,387,389,0,,,Round Grinding,Round Grinding,ID4618,10886,1712
389,19,5,389,388,"(390, 392, 394)",0,,,Grinding Rework,Grinding Rework,ID4528,292999,94
390,19,5,390,389,391,1,,,Grinding Rework,Grinding Rework,ID4528,131516,9912
391,19,5,391,390,396,1,,,Grinding Rework,Grinding Rework,ID4872,1381,1034
392,19,6,392,389,393,1,,,Lapping,Lapping,ID3846,27845,35
393,19,5,393,392,396,1,,,Grinding Rework,Grinding Rework,ID0998,306,9997
394,19,6,394,389,395,1,,,Lapping,Lapping,ID0998,2393,5857
395,19,5,395,394,396,1,,,Grinding Rework,Grinding Rework,ID4872,191994,21191
396,19,5,396,"(391, 393, 395)",397,0,,,Grinding Rework,Grinding Rework,ID0998,15401,11124
397,19,3,397,396,398,0,,,Fix,Fix,ID0420,693,5069
398,19,5,398,397,399,0,,,Grinding Rework,Grinding Rework,ID4528,3330,9650
399,19,5,399,398,400,0,,,Grinding Rework,Grinding Rework,ID4445,38981,7685
400,19,5,400,399,401,0,,,Grinding Rework,Grinding Rework,ID4872,204968,21477
401,19,5,401,400,402,0,,,Grinding Rework,Grinding Rework,ID4528,284938,4729
402,19,5,402,401,403,0,,,Grinding Rework,Grinding Rework,ID4872,28169,63
403,19,5,403,402,404,0,,,Grinding Rework,Grinding Rework,ID4528,3854,2523
404,19,5,404,403,405,0,,,Grinding Rework,Grinding Rework,ID4528,1914,4388
405,19,5,405,404,406,0,,,Grinding Rework,Grinding Rework,ID4528,303544,2511
406,19,5,406,405,407,0,,,Grinding Rework,Grinding Rework,ID4872,44368,12669
407,19,5,407,406,408,0,,,Grinding Rework,Grinding Rework,ID4872,3690,9508
408,19,5,408,407,409,0,,,Grinding Rework,Grinding Rework,ID4872,282,4620
409,19,5,409,408,410,0,,,Grinding Rework,Grinding Rework,ID4882,108637,10730
410,19,5,410,409,411,0,,,Grinding Rework,Grinding Rework,ID4872,4011,64
411,19,5,411,410,412,0,,,Grinding Rework,Grinding Rework,ID4528,120348,15804
412,19,5,412,411,413,0,,,Grinding Rework,Grinding Rework,ID4872,6920,14266
413,19,5,413,412,414,0,,,Grinding Rework,Grinding Rework,ID4872,82,3218
414,19,5,414,413,415,0,,,Grinding Rework,Grinding Rework,ID4528,149050,41677
415,19,5,415,414,416,0,,,Grinding Rework,Grinding Rework,ID4872,914,1622
416,19,5,416,415,417,0,,,Grinding Rework,Grinding Rework,ID4882,1888507,4454
417,19,21,417,416,"(418, 419, 420, 421)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,75870,5765
418,19,6,418,417,422,1,,,Lapping,Lapping,ID0998,1034149,35433
419,19,7,419,417,422,1,,,Laser Marking,Laser Marking,ID4882,37919,1654
420,19,13,420,417,422,1,,,Round Grinding,Round Grinding,ID0420,1270,114
421,19,13,421,417,422,1,,,Round Grinding,Round Grinding,ID4385,167,4680
422,19,End,422,"(418, 419, 420, 421)",None,0,,,End,End,End,0,0
425,20,Start,425,None,426,0,,,Start,Start,Start,0,0
426,20,20,426,425,"(427, 428)",0,,,Turning & Milling,Turning & Milling,ID0997,109753,1305
427,20,20,427,426,429,1,,,Turning & Milling,Turning & Milling,ID4167,158,33521
428,20,21,428,426,429,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,5950,3456
429,20,20,429,"(427, 428)",430,0,,,Turning & Milling,Turning & Milling,ID4429,11224,24382
430,20,20,430,429,431,0,,,Turning & Milling,Turning & Milling,ID4529,11867,23733
431,20,20,431,430,432,0,,,Turning & Milling,Turning & Milling,ID4932,802,32710
432,20,20,432,431,433,0,,,Turning & Milling,Turning & Milling,ID4718,677,31657
433,20,20,433,432,434,0,,,Turning & Milling,Turning & Milling,ID4167,10847,8634
434,20,20,434,433,"(435, 437)",0,,,Turning & Milling,Turning & Milling,ID4794,3753,31031
435,20,20,435,434,436,1,,,Turning & Milling,Turning & Milling,ID4219,259,15533
436,20,21,436,435,439,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,14657,11129
437,20,21,437,434,438,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,23298,1970
438,20,20,438,437,439,1,,,Turning & Milling,Turning & Milling,ID4429,4244,15206
439,20,7,439,"(436, 438)","(440, 441)",0,,,Laser Marking,Laser Marking,ID4882,11941,9779
440,20,6,440,439,443,1,,,Lapping,Lapping,ID4445,10596,12347
441,20,7,441,439,442,1,,,Laser Marking,Laser Marking,ID4882,64645,4511
442,20,6,442,441,443,1,,,Lapping,Lapping,ID4872,1807,12
443,20,13,443,"(440, 442)",444,0,,,Round Grinding,Round Grinding,ID4163,879,3551
444,20,13,444,443,445,0,,,Round Grinding,Round Grinding,ID4385,22066,18186
445,20,13,445,444,446,0,,,Round Grinding,Round Grinding,ID4160,70479,5106
446,20,13,446,445,447,0,,,Round Grinding,Round Grinding,ID4528,198486,10165
447,20,13,447,446,448,0,,,Round Grinding,Round Grinding,ID4385,662665,3446
448,20,21,448,447,449,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,9717,23226
449,20,13,449,448,450,0,,,Round Grinding,Round Grinding,ID4445,3745,4198
450,20,13,450,449,451,0,,,Round Grinding,Round Grinding,ID4528,12777,536
451,20,13,451,450,452,0,,,Round Grinding,Round Grinding,ID4355,70658,8175
452,20,2,452,451,453,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,8113,467
453,20,11,453,452,454,0,,,Packing,Packing,ID4820,21389,4584
454,20,End,454,453,None,0,,,End,End,End,0,0
457,21,Start,457,None,"(458, 459)",0,,,Start,Start,Start,0,0
458,21,20,458,457,460,1,,,Turning & Milling,Turning & Milling,ID4529,2791,13120
459,21,20,459,457,460,1,,,Turning & Milling,Turning & Milling,ID4932,3605,8613
460,21,20,460,"(458, 459)",461,0,,,Turning & Milling,Turning & Milling,ID0997,27857,16819
461,21,20,461,460,462,0,,,Turning & Milling,Turning & Milling,ID4429,1285,14240
462,21,20,462,461,463,0,,,Turning & Milling,Turning & Milling,ID4429,46,29960
463,21,21,463,462,464,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID0420,683,947
464,21,2,464,463,465,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,10691,7609
465,21,21,465,464,466,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,23498,5465
466,21,7,466,465,467,0,,,Laser Marking,Laser Marking,ID0998,551,8969
467,21,6,467,466,468,0,,,Lapping,Lapping,ID4618,12761,4655
468,21,2,468,467,469,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,236,8747
469,21,2,469,468,470,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,176443,1888
470,21,20,470,469,471,0,,,Turning & Milling,Turning & Milling,ID4132,10681,13364
471,21,11,471,470,472,0,,,Packing,Packing,ID4820,86066,5243
472,21,End,472,471,None,0,,,End,End,End,0,0
475,22,Start,475,None,476,0,,,Start,Start,Start,0,0
476,22,20,476,475,477,0,,,Turning & Milling,Turning & Milling,ID3846,6987,14857
477,22,20,477,476,478,0,,,Turning & Milling,Turning & Milling,ID4429,675,10896
478,22,20,478,477,"(479, 481)",0,,,Turning & Milling,Turning & Milling,ID4932,5616,224
479,22,20,479,478,480,1,,,Turning & Milling,Turning & Milling,ID4219,15,10111
480,22,20,480,479,482,1,,,Turning & Milling,Turning & Milling,ID4641,39,8179
481,22,20,481,478,482,1,,,Turning & Milling,Turning & Milling,ID4641,187,44964
482,22,21,482,"(480, 481)",483,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,141,7898
483,22,7,483,482,"(484, 485)",0,,,Laser Marking,Laser Marking,ID0998,561,2983
484,22,2,484,483,487,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,422,6953
485,22,2,485,483,486,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,17287,8587
486,22,13,486,485,487,1,,,Round Grinding,Round Grinding,ID4528,15519,27946
487,22,11,487,"(484, 486)",488,0,,,Packing,Packing,ID4820,361834,3977
488,22,End,488,487,None,0,,,End,End,End,0,0
491,23,Start,491,None,492,0,,,Start,Start,Start,0,0
492,23,19,492,491,493,0,,,Turning,Turning,ID4641,9634,14028
493,23,19,493,492,494,0,,,Turning,Turning,ID3846,13258,36709
494,23,22,494,493,495,0,,,Turning Q.C.,Turning Q.C.,ID4163,1510,2281
495,23,4,495,494,496,0,,,Flat Grinding,Flat Grinding,ID0998,375553,5556
496,23,6,496,495,497,0,,,Lapping,Lapping,ID4445,10644,2091
497,23,22,497,496,"(498, 499)",0,,,Turning Q.C.,Turning Q.C.,ID4618,21829,11
498,23,6,498,497,500,1,,,Lapping,Lapping,ID0998,2732,594
499,23,7,499,497,500,1,,,Laser Marking,Laser Marking,ID0998,104,2889
500,23,11,500,"(498, 499)",501,0,,,Packing,Packing,ID4820,51498,3672
501,23,2,501,500,502,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,63885,2382
502,23,End,502,501,None,0,,,End,End,End,0,0
505,24,Start,505,None,"(506, 507)",0,,,Start,Start,Start,0,0
506,24,13,506,505,508,1,,,Round Grinding,Round Grinding,ID4385,3252,7733
507,24,13,507,505,508,1,,,Round Grinding,Round Grinding,ID4872,4417,31069
508,24,End,508,"(506, 507)",None,0,,,End,End,End,0,0
511,25,Start,511,None,512,0,,,Start,Start,Start,0,0
512,25,6,512,511,513,0,,,Lapping,Lapping,ID4872,356191,4489
513,25,End,513,512,None,0,,,End,End,End,0,0
516,26,Start,516,None,"(517, 519)",0,,,Start,Start,Start,0,0
517,26,20,517,516,518,1,,,Turning & Milling,Turning & Milling,ID4794,37,2176
518,26,20,518,517,521,1,,,Turning & Milling,Turning & Milling,ID4132,12208,4782
519,26,21,519,516,520,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID0937,22353,9058
520,26,7,520,519,521,1,,,Laser Marking,Laser Marking,ID4872,5781,608
521,26,6,521,"(518, 520)",522,0,,,Lapping,Lapping,ID0998,13942,14660
522,26,7,522,521,523,0,,,Laser Marking,Laser Marking,ID0998,1451,9
523,26,2,523,522,"(524, 525)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,1746,182
524,26,11,524,523,526,1,,,Packing,Packing,ID4820,69459,3575
525,26,11,525,523,526,1,,,Packing,Packing,ID4820,74508,3493
526,26,End,526,"(524, 525)",None,0,,,End,End,End,0,0
529,27,Start,529,None,530,0,,,Start,Start,Start,0,0
530,27,21,530,529,531,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,8213,51
531,27,4,531,530,532,0,,,Flat Grinding,Flat Grinding,ID4445,1165227,3228
532,27,6,532,531,"(533, 534)",0,,,Lapping,Lapping,ID4882,12631,10823
533,27,4,533,532,535,1,,,Flat Grinding,Flat Grinding,ID0998,82267,4799
534,27,6,534,532,535,1,,,Lapping,Lapping,ID4882,9142,6717
535,27,4,535,"(533, 534)",536,0,,,Flat Grinding,Flat Grinding,ID4882,83177,3769
536,27,13,536,535,537,0,,,Round Grinding,Round Grinding,ID4445,1178,501
537,27,13,537,536,538,0,,,Round Grinding,Round Grinding,ID4163,54,4907
538,27,13,538,537,539,0,,,Round Grinding,Round Grinding,ID4385,285473,165
539,27,13,539,538,540,0,,,Round Grinding,Round Grinding,ID4445,30295,106
540,27,13,540,539,541,0,,,Round Grinding,Round Grinding,ID4385,6073,6354
541,27,13,541,540,542,0,,,Round Grinding,Round Grinding,ID4618,786,13379
542,27,11,542,541,543,0,,,Packing,Packing,ID4820,34251,3901
543,27,2,543,542,544,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,52,1016
544,27,End,544,543,None,0,,,End,End,End,0,0
547,28,Start,547,None,"(548, 549)",0,,,Start,Start,Start,0,0
548,28,20,548,547,550,1,,,Turning & Milling,Turning & Milling,ID3846,93,8329
549,28,20,549,547,550,1,,,Turning & Milling,Turning & Milling,ID4529,32522,21824
550,28,20,550,"(548, 549)","(551, 552)",0,,,Turning & Milling,Turning & Milling,ID3846,5313,12582
551,28,20,551,550,553,1,,,Turning & Milling,Turning & Milling,ID4132,226985,1392
552,28,21,552,550,553,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,836600,4482
553,28,20,553,"(551, 552)","(554, 555)",0,,,Turning & Milling,Turning & Milling,ID0997,710,4193
554,28,20,554,553,556,1,,,Turning & Milling,Turning & Milling,ID4641,1194,25639
555,28,21,555,553,556,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,61491,2316
556,28,20,556,"(554, 555)",557,0,,,Turning & Milling,Turning & Milling,ID4932,850,32988
557,28,20,557,556,"(558, 559)",0,,,Turning & Milling,Turning & Milling,ID4794,5512,21572
558,28,20,558,557,561,1,,,Turning & Milling,Turning & Milling,ID4932,12077,966
559,28,20,559,557,560,1,,,Turning & Milling,Turning & Milling,ID4794,3537,15297
560,28,20,560,559,561,1,,,Turning & Milling,Turning & Milling,ID4932,37439,2570
561,28,21,561,"(558, 560)",562,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,87732,9301
562,28,7,562,561,563,0,,,Laser Marking,Laser Marking,ID0998,122511,1673
563,28,7,563,562,564,0,,,Laser Marking,Laser Marking,ID4872,125460,3095
564,28,6,564,563,"(565, 566)",0,,,Lapping,Lapping,ID0998,4127,6299
565,28,7,565,564,567,1,,,Laser Marking,Laser Marking,ID0998,49198,1822
566,28,20,566,564,567,1,,,Turning & Milling,Turning & Milling,ID4167,31258,5099
567,28,6,567,"(565, 566)",568,0,,,Lapping,Lapping,ID4528,26233,440
568,28,End,568,567,None,0,,,End,End,End,0,0
571,29,Start,571,None,572,0,,,Start,Start,Start,0,0
572,29,21,572,571,573,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,137236,3188
573,29,5,573,572,574,0,,,Grinding Rework,Grinding Rework,ID4872,27733,4246
574,29,2,574,573,575,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,17078,1899
575,29,21,575,574,576,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,60366,8820
576,29,11,576,575,577,0,,,Packing,Packing,ID4820,193717,4226
577,29,21,577,576,578,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,344,1831
578,29,20,578,577,579,0,,,Turning & Milling,Turning & Milling,ID4429,13,8423
579,29,7,579,578,580,0,,,Laser Marking,Laser Marking,ID4882,1670,4682
580,29,6,580,579,581,0,,,Lapping,Lapping,ID4882,223183,5630
581,29,21,581,580,582,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,139,92
582,29,11,582,581,583,0,,,Packing,Packing,ID4820,28225,3022
583,29,13,583,582,584,0,,,Round Grinding,Round Grinding,ID4355,104489,4881
584,29,2,584,583,585,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,1611316,1013
585,29,End,585,584,None,0,,,End,End,End,0,0
588,30,Start,588,None,589,0,,,Start,Start,Start,0,0
589,30,20,589,588,590,0,,,Turning & Milling,Turning & Milling,ID4529,13448,45966
590,30,20,590,589,"(591, 593, 595, 597)",0,,,Turning & Milling,Turning & Milling,ID4219,6569,607
591,30,7,591,590,592,1,,,Laser Marking,Laser Marking,ID0998,8087,5309
592,30,20,592,591,598,1,,,Turning & Milling,Turning & Milling,ID4429,16923,5528
593,30,7,593,590,594,1,,,Laser Marking,Laser Marking,ID4882,44756,923
594,30,20,594,593,598,1,,,Turning & Milling,Turning & Milling,ID4355,1049,17856
595,30,7,595,590,596,1,,,Laser Marking,Laser Marking,ID0998,8982,2258
596,30,20,596,595,598,1,,,Turning & Milling,Turning & Milling,ID4429,973,58
597,30,20,597,590,598,1,,,Turning & Milling,Turning & Milling,ID4794,3138,15327
598,30,20,598,"(592, 594, 596, 597)",599,0,,,Turning & Milling,Turning & Milling,ID4794,385723,14816
599,30,20,599,598,600,0,,,Turning & Milling,Turning & Milling,ID4529,58,35660
600,30,20,600,599,601,0,,,Turning & Milling,Turning & Milling,ID4219,9274,14509
601,30,21,601,600,602,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,15414,5826
602,30,7,602,601,603,0,,,Laser Marking,Laser Marking,ID0998,39363,2016
603,30,6,603,602,604,0,,,Lapping,Lapping,ID4882,10849,9023
604,30,6,604,603,"(605, 606)",0,,,Lapping,Lapping,ID4882,55200,2360
605,30,6,605,604,607,1,,,Lapping,Lapping,ID4882,238666,18270
606,30,13,606,604,607,1,,,Round Grinding,Round Grinding,ID4385,9517,6032
607,30,13,607,"(605, 606)","(608, 610)",0,,,Round Grinding,Round Grinding,ID4528,16447,7504
608,30,13,608,607,609,1,,,Round Grinding,Round Grinding,ID0937,84,4220
609,30,13,609,608,611,1,,,Round Grinding,Round Grinding,ID4445,41885,1483
610,30,13,610,607,611,1,,,Round Grinding,Round Grinding,ID4160,10654,90
611,30,13,611,"(609, 610)",612,0,,,Round Grinding,Round Grinding,ID4872,116039,17864
612,30,13,612,611,"(613, 614)",0,,,Round Grinding,Round Grinding,ID4528,8225,4716
613,30,5,613,612,617,1,,,Grinding Rework,Grinding Rework,ID4882,425462,18952
614,30,13,614,612,615,1,,,Round Grinding,Round Grinding,ID4385,12509,18586
615,30,13,615,614,616,1,,,Round Grinding,Round Grinding,ID4163,6787,10934
616,30,13,616,615,617,1,,,Round Grinding,Round Grinding,ID4445,23480,12800
617,30,5,617,"(613, 616)",618,0,,,Grinding Rework,Grinding Rework,ID4528,139977,34330
618,30,End,618,617,None,0,,,End,End,End,0,0
621,31,Start,621,None,"(622, 623)",0,,,Start,Start,Start,0,0
622,31,20,622,621,624,1,,,Turning & Milling,Turning & Milling,ID4529,4577,197
623,31,22,623,621,624,1,,,Turning Q.C.,Turning Q.C.,ID4163,1761,973
624,31,20,624,"(622, 623)",625,0,,,Turning & Milling,Turning & Milling,ID0997,44154,2958
625,31,20,625,624,"(626, 629)",0,,,Turning & Milling,Turning & Milling,ID4167,30,469
626,31,20,626,625,627,1,,,Turning & Milling,Turning & Milling,ID4932,77,31074
627,31,8,627,626,628,1,,,Milling,Milling,ID4140,41594,38003
628,31,2,628,627,631,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,42518,7374
629,31,21,629,625,630,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3542,339
630,31,20,630,629,631,1,,,Turning & Milling,Turning & Milling,ID4932,1077,2996
631,31,20,631,"(628, 630)",632,0,,,Turning & Milling,Turning & Milling,ID4641,8824,3752
632,31,20,632,631,"(633, 634)",0,,,Turning & Milling,Turning & Milling,ID4219,21614,14602
633,31,20,633,632,636,1,,,Turning & Milling,Turning & Milling,ID4932,1,38639
634,31,20,634,632,635,1,,,Turning & Milling,Turning & Milling,ID4219,7982,16646
635,31,20,635,634,636,1,,,Turning & Milling,Turning & Milling,ID4641,5434,10358
636,31,20,636,"(633, 635)","(637, 638)",0,,,Turning & Milling,Turning & Milling,ID4932,2688,14610
637,31,20,637,636,639,1,,,Turning & Milling,Turning & Milling,ID4718,806,4955
638,31,20,638,636,639,1,,,Turning & Milling,Turning & Milling,ID4718,9027,383
639,31,20,639,"(637, 638)",640,0,,,Turning & Milling,Turning & Milling,ID4429,1335,3160
640,31,21,640,639,641,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,2813,52
641,31,6,641,640,"(642, 644)",0,,,Lapping,Lapping,ID4882,2811,3089
642,31,13,642,641,643,1,,,Round Grinding,Round Grinding,ID4445,7331,8498
643,31,13,643,642,645,1,,,Round Grinding,Round Grinding,ID0420,563,481
644,31,13,644,641,645,1,,,Round Grinding,Round Grinding,ID4355,17511,4738
645,31,13,645,"(643, 644)","(646, 647)",0,,,Round Grinding,Round Grinding,ID4385,18692,44
646,31,13,646,645,648,1,,,Round Grinding,Round Grinding,ID4355,49,20139
647,31,13,647,645,648,1,,,Round Grinding,Round Grinding,ID4385,15694,621
648,31,13,648,"(646, 647)",649,0,,,Round Grinding,Round Grinding,ID4445,177764,18419
649,31,13,649,648,650,0,,,Round Grinding,Round Grinding,ID4528,26706,11405
650,31,13,650,649,651,0,,,Round Grinding,Round Grinding,ID4445,18707,14345
651,31,2,651,650,652,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,23351,2426
652,31,2,652,651,653,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,830,2832
653,31,2,653,652,"(654, 655)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,14558,7855
654,31,2,654,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,522038,4529
655,31,2,655,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,2658,5301
656,31,2,656,"(654, 655)","(657, 658)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,3678,4560
657,31,11,657,656,659,1,,,Packing,Packing,ID4820,151062,3858
658,31,11,658,656,659,1,,,Packing,Packing,ID4820,118318,3913
659,31,End,659,"(657, 658)",None,0,,,End,End,End,0,0
662,32,Start,662,None,663,0,,,Start,Start,Start,0,0
663,32,21,663,662,664,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,72,8068
664,32,7,664,663,665,0,,,Laser Marking,Laser Marking,ID0998,2572,2180
665,32,7,665,664,666,0,,,Laser Marking,Laser Marking,ID0998,48237,741
666,32,6,666,665,667,0,,,Lapping,Lapping,ID0998,917175,3475
667,32,6,667,666,668,0,,,Lapping,Lapping,ID4882,18999,7479
668,32,2,668,667,669,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,370620,6501
669,32,2,669,668,"(670, 671)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,1060235,5183
670,32,11,670,669,672,1,,,Packing,Packing,ID4491,554248,3463
671,32,11,671,669,672,1,,,Packing,Packing,ID4820,25303,3340
672,32,End,672,"(670, 671)",None,0,,,End,End,End,0,0
675,33,Start,675,None,676,0,,,Start,Start,Start,0,0
676,33,20,676,675,677,0,,,Turning & Milling,Turning & Milling,ID4219,3665,10089
677,33,20,677,676,678,0,,,Turning & Milling,Turning & Milling,ID4529,4029,48
678,33,20,678,677,679,0,,,Turning & Milling,Turning & Milling,ID4529,34902,21175
679,33,20,679,678,680,0,,,Turning & Milling,Turning & Milling,ID3846,42,36716
680,33,20,680,679,681,0,,,Turning & Milling,Turning & Milling,ID4167,719,24930
681,33,20,681,680,682,0,,,Turning & Milling,Turning & Milling,ID4932,6953,42050
682,33,20,682,681,683,0,,,Turning & Milling,Turning & Milling,ID4429,673,25048
683,33,20,683,682,684,0,,,Turning & Milling,Turning & Milling,ID4641,129,23459
684,33,21,684,683,685,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,82,1207
685,33,7,685,684,686,0,,,Laser Marking,Laser Marking,ID0998,7425,6814
686,33,6,686,685,687,0,,,Lapping,Lapping,ID4872,6633,7
687,33,13,687,686,688,0,,,Round Grinding,Round Grinding,ID0420,25,7172
688,33,13,688,687,689,0,,,Round Grinding,Round Grinding,ID4872,50503,3549
689,33,13,689,688,690,0,,,Round Grinding,Round Grinding,ID4385,128,2893
690,33,2,690,689,691,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,470,1024
691,33,5,691,690,692,0,,,Grinding Rework,Grinding Rework,ID4882,28097,16820
692,33,5,692,691,693,0,,,Grinding Rework,Grinding Rework,ID4385,172439,4351
693,33,5,693,692,694,0,,,Grinding Rework,Grinding Rework,ID4618,1764,5685
694,33,5,694,693,695,0,,,Grinding Rework,Grinding Rework,ID4528,59905,15972
695,33,11,695,694,696,0,,,Packing,Packing,ID4820,200948,4547
696,33,2,696,695,697,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,5651,6954
697,33,End,697,696,None,0,,,End,End,End,0,0
700,34,Start,700,None,"(701, 703)",0,,,Start,Start,Start,0,0
701,34,20,701,700,702,1,,,Turning & Milling,Turning & Milling,ID4132,170,3914
702,34,20,702,701,704,1,,,Turning & Milling,Turning & Milling,ID4219,393,27058
703,34,21,703,700,704,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,398,2565
704,34,20,704,"(702, 703)",705,0,,,Turning & Milling,Turning & Milling,ID4132,22808,13258
705,34,20,705,704,706,0,,,Turning & Milling,Turning & Milling,ID4167,700,5072
706,34,21,706,705,707,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,204,5233
707,34,20,707,706,"(708, 709)",0,,,Turning & Milling,Turning & Milling,ID4932,9048,21748
708,34,20,708,707,710,1,,,Turning & Milling,Turning & Milling,ID0997,56131,31277
709,34,20,709,707,710,1,,,Turning & Milling,Turning & Milling,ID0997,267,10701
710,34,6,710,"(708, 709)",711,0,,,Lapping,Lapping,ID0998,46275,81
711,34,7,711,710,712,0,,,Laser Marking,Laser Marking,ID0998,1704,6456
712,34,21,712,711,713,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,26,23
713,34,21,713,712,714,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,7519,11437
714,34,2,714,713,"(715, 717, 718, 719)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,2663,11404
715,34,2,715,714,716,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,54699,2
716,34,2,716,715,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,34792,6991
717,34,2,717,714,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,1023084,4394
718,34,6,718,714,720,1,,,Lapping,Lapping,ID4872,97023,2404
719,34,7,719,714,720,1,,,Laser Marking,Laser Marking,ID4932,215749,1109
720,34,11,720,"(716, 717, 718, 719)",721,0,,,Packing,Packing,ID4820,91380,4103
721,34,7,721,720,722,0,,,Laser Marking,Laser Marking,ID0998,187701,4029
