Unnamed: 0,caseid,act,index,last,next,if_para,start_timestamp,end_timestamp,resource,activity,res,wait,process
362,17,13,362,358,363,1,,,Round Grinding,Round Grinding,ID4385,32692,4979
363,17,13,363,362,364,1,,,Round Grinding,Round Grinding,ID4287,221,21305
364,17,13,364,"(361, 363)","(365, 367)",0,,,Round Grinding,Round Grinding,ID4528,15355,1270
365,17,2,365,364,366,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,578,1221
366,17,2,366,365,368,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,2403,12599
367,17,13,367,364,368,1,,,Round Grinding,Round Grinding,ID4528,1781,16021
368,17,11,368,"(366, 367)",369,0,,,Packing,Packing,ID4491,36346,3605
369,17,End,369,368,None,0,,,End,End,End,0,0
372,18,Start,372,None,373,0,,,Start,Start,Start,0,0
373,18,20,373,372,374,0,,,Turning & Milling,Turning & Milling,ID4932,7409,6730
374,18,20,374,373,375,0,,,Turning & Milling,Turning & Milling,ID4529,1,27404
375,18,20,375,374,"(376, 377)",0,,,Turning & Milling,Turning & Milling,ID4529,41213,31728
376,18,20,376,375,378,1,,,Turning & Milling,Turning & Milling,ID4429,3055,12504
377,18,20,377,375,378,1,,,Turning & Milling,Turning & Milling,ID4529,158,31240
378,18,21,378,"(376, 377)",379,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,87078,238
379,18,7,379,378,"(380, 381)",0,,,Laser Marking,Laser Marking,ID4445,435054,2863
380,18,2,380,379,382,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,6878,6597
381,18,13,381,379,382,1,,,Round Grinding,Round Grinding,ID4385,18984,3146
382,18,11,382,"(380, 381)",383,0,,,Packing,Packing,ID4820,31827,3852
383,18,End,383,382,None,0,,,End,End,End,0,0
386,19,Start,386,None,387,0,,,Start,Start,Start,0,0
387,19,13,387,386,388,0,,,Round Grinding,Round Grinding,ID4160,11402,4833
388,19,13,388,387,389,0,,,Round Grinding,Round Grinding,ID4385,275776,11993
389,19,5,389,388,"(390, 392, 394)",0,,,Grinding Rework,Grinding Rework,ID4528,11654,15229
390,19,5,390,389,391,1,,,Grinding Rework,Grinding Rework,ID4528,1302,26343
391,19,5,391,390,396,1,,,Grinding Rework,Grinding Rework,ID4872,1311,28317
392,19,6,392,389,393,1,,,Lapping,Lapping,ID4882,2559,5620
393,19,5,393,392,396,1,,,Grinding Rework,Grinding Rework,ID4872,1274,15418
394,19,6,394,389,395,1,,,Lapping,Lapping,ID0998,84,6752
395,19,5,395,394,396,1,,,Grinding Rework,Grinding Rework,ID4872,134632,44
396,19,5,396,"(391, 393, 395)",397,0,,,Grinding Rework,Grinding Rework,ID4872,30528,3293
397,19,3,397,396,398,0,,,Fix,Fix,ID4355,458,6038
398,19,5,398,397,399,0,,,Grinding Rework,Grinding Rework,ID4528,283247,9702
399,19,5,399,398,400,0,,,Grinding Rework,Grinding Rework,ID4882,564,18347
400,19,5,400,399,401,0,,,Grinding Rework,Grinding Rework,ID4528,9566,8051
401,19,5,401,400,402,0,,,Grinding Rework,Grinding Rework,ID4872,47497,15354
402,19,5,402,401,403,0,,,Grinding Rework,Grinding Rework,ID4882,229323,3045
403,19,5,403,402,404,0,,,Grinding Rework,Grinding Rework,ID4385,88457,6939
404,19,5,404,403,405,0,,,Grinding Rework,Grinding Rework,ID4882,6152,9593
405,19,5,405,404,406,0,,,Grinding Rework,Grinding Rework,ID4445,348669,3576
406,19,5,406,405,407,0,,,Grinding Rework,Grinding Rework,ID4872,26577,6207
407,19,5,407,406,408,0,,,Grinding Rework,Grinding Rework,ID4872,45200,3021
408,19,5,408,407,409,0,,,Grinding Rework,Grinding Rework,ID4528,109630,7339
409,19,5,409,408,410,0,,,Grinding Rework,Grinding Rework,ID4872,217224,6909
410,19,5,410,409,411,0,,,Grinding Rework,Grinding Rework,ID0998,272454,13126
411,19,5,411,410,412,0,,,Grinding Rework,Grinding Rework,ID4385,20995,3688
412,19,5,412,411,413,0,,,Grinding Rework,Grinding Rework,ID4528,199954,14656
413,19,5,413,412,414,0,,,Grinding Rework,Grinding Rework,ID4872,938,1946
414,19,5,414,413,415,0,,,Grinding Rework,Grinding Rework,ID4872,20994,4271
415,19,5,415,414,416,0,,,Grinding Rework,Grinding Rework,ID4528,143954,9867
416,19,5,416,415,417,0,,,Grinding Rework,Grinding Rework,ID4528,42828,7296
417,19,21,417,416,"(418, 419, 420, 421)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,32355,5600
418,19,6,418,417,422,1,,,Lapping,Lapping,ID4445,117629,11726
419,19,7,419,417,422,1,,,Laser Marking,Laser Marking,ID0998,79383,4583
420,19,13,420,417,422,1,,,Round Grinding,Round Grinding,ID4528,1636,14040
421,19,13,421,417,422,1,,,Round Grinding,Round Grinding,ID0420,37662,10
422,19,End,422,"(418, 419, 420, 421)",None,0,,,End,End,End,0,0
425,20,Start,425,None,426,0,,,Start,Start,Start,0,0
426,20,20,426,425,"(427, 428)",0,,,Turning & Milling,Turning & Milling,ID4529,883,1653
427,20,20,427,426,429,1,,,Turning & Milling,Turning & Milling,ID4219,4126,17338
428,20,21,428,426,429,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,11889,7772
429,20,20,429,"(427, 428)",430,0,,,Turning & Milling,Turning & Milling,ID4529,15005,17524
430,20,20,430,429,431,0,,,Turning & Milling,Turning & Milling,ID4529,6443,44
431,20,20,431,430,432,0,,,Turning & Milling,Turning & Milling,ID4429,3335,22151
432,20,20,432,431,433,0,,,Turning & Milling,Turning & Milling,ID4529,40874,10360
433,20,20,433,432,434,0,,,Turning & Milling,Turning & Milling,ID4429,1359,5370
434,20,20,434,433,"(435, 437)",0,,,Turning & Milling,Turning & Milling,ID4529,30730,21648
435,20,20,435,434,436,1,,,Turning & Milling,Turning & Milling,ID3846,35312,12235
436,20,21,436,435,439,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID0937,146107,4839
437,20,21,437,434,438,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,43431,36
438,20,20,438,437,439,1,,,Turning & Milling,Turning & Milling,ID4932,28,17189
439,20,7,439,"(436, 438)","(440, 441)",0,,,Laser Marking,Laser Marking,ID4882,61853,1853
440,20,6,440,439,443,1,,,Lapping,Lapping,ID4882,251598,3280
441,20,7,441,439,442,1,,,Laser Marking,Laser Marking,ID3846,5896,4891
442,20,6,442,441,443,1,,,Lapping,Lapping,ID4882,127316,3954
443,20,13,443,"(440, 442)",444,0,,,Round Grinding,Round Grinding,ID0420,19,9247
444,20,13,444,443,445,0,,,Round Grinding,Round Grinding,ID4528,353211,27319
445,20,13,445,444,446,0,,,Round Grinding,Round Grinding,ID4355,22520,3645
446,20,13,446,445,447,0,,,Round Grinding,Round Grinding,ID4528,804654,3614
447,20,13,447,446,448,0,,,Round Grinding,Round Grinding,ID4872,66,10769
448,20,21,448,447,449,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,24575,219
449,20,13,449,448,450,0,,,Round Grinding,Round Grinding,ID4445,119,1195
450,20,13,450,449,451,0,,,Round Grinding,Round Grinding,ID4493,209582,1021
451,20,13,451,450,452,0,,,Round Grinding,Round Grinding,ID4355,44348,5208
452,20,2,452,451,453,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,16919,5492
453,20,11,453,452,454,0,,,Packing,Packing,ID4491,13888,3456
454,20,End,454,453,None,0,,,End,End,End,0,0
457,21,Start,457,None,"(458, 459)",0,,,Start,Start,Start,0,0
458,21,20,458,457,460,1,,,Turning & Milling,Turning & Milling,ID4529,10832,28694
459,21,20,459,457,460,1,,,Turning & Milling,Turning & Milling,ID4529,12983,6755
460,21,20,460,"(458, 459)",461,0,,,Turning & Milling,Turning & Milling,ID4529,1020,41745
461,21,20,461,460,462,0,,,Turning & Milling,Turning & Milling,ID4718,441,25417
462,21,20,462,461,463,0,,,Turning & Milling,Turning & Milling,ID4932,207,35301
463,21,21,463,462,464,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,4857,7121
464,21,2,464,463,465,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,103888,8352
465,21,21,465,464,466,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,9768,306
466,21,7,466,465,467,0,,,Laser Marking,Laser Marking,ID0998,654165,5285
467,21,6,467,466,468,0,,,Lapping,Lapping,ID4718,63,8220
468,21,2,468,467,469,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,15285,6417
469,21,2,469,468,470,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,33827,60
470,21,20,470,469,471,0,,,Turning & Milling,Turning & Milling,ID4429,1759,13437
471,21,11,471,470,472,0,,,Packing,Packing,ID4820,18670,3469
472,21,End,472,471,None,0,,,End,End,End,0,0
475,22,Start,475,None,476,0,,,Start,Start,Start,0,0
476,22,20,476,475,477,0,,,Turning & Milling,Turning & Milling,ID4529,9908,11548
477,22,20,477,476,478,0,,,Turning & Milling,Turning & Milling,ID4167,2626,16736
478,22,20,478,477,"(479, 481)",0,,,Turning & Milling,Turning & Milling,ID4932,1907,50567
479,22,20,479,478,480,1,,,Turning & Milling,Turning & Milling,ID4783,12536,40909
480,22,20,480,479,482,1,,,Turning & Milling,Turning & Milling,ID4529,5067,6716
481,22,20,481,478,482,1,,,Turning & Milling,Turning & Milling,ID4429,251,10338
482,22,21,482,"(480, 481)",483,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,95971,1076
483,22,7,483,482,"(484, 485)",0,,,Laser Marking,Laser Marking,ID4882,20919,2020
484,22,2,484,483,487,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,42141,4498
485,22,2,485,483,486,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,572456,12776
486,22,13,486,485,487,1,,,Round Grinding,Round Grinding,ID4872,60,4749
487,22,11,487,"(484, 486)",488,0,,,Packing,Packing,ID4820,4648,3442
488,22,End,488,487,None,0,,,End,End,End,0,0
491,23,Start,491,None,492,0,,,Start,Start,Start,0,0
492,23,19,492,491,493,0,,,Turning,Turning,ID4622,3027,74
493,23,19,493,492,494,0,,,Turning,Turning,ID3846,34721,21294
494,23,22,494,493,495,0,,,Turning Q.C.,Turning Q.C.,ID4618,3613,678
495,23,4,495,494,496,0,,,Flat Grinding,Flat Grinding,ID4882,11971,4075
496,23,6,496,495,497,0,,,Lapping,Lapping,ID4528,208098,3398
497,23,22,497,496,"(498, 499)",0,,,Turning Q.C.,Turning Q.C.,ID4163,9142,3160
498,23,6,498,497,500,1,,,Lapping,Lapping,ID0998,42592,7636
499,23,7,499,497,500,1,,,Laser Marking,Laser Marking,ID4882,46014,7366
500,23,11,500,"(498, 499)",501,0,,,Packing,Packing,ID4820,25423,3878
501,23,2,501,500,502,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,90595,13498
502,23,End,502,501,None,0,,,End,End,End,0,0
505,24,Start,505,None,"(506, 507)",0,,,Start,Start,Start,0,0
506,24,13,506,505,508,1,,,Round Grinding,Round Grinding,ID4445,111709,26587
507,24,13,507,505,508,1,,,Round Grinding,Round Grinding,ID4445,2966,44616
508,24,End,508,"(506, 507)",None,0,,,End,End,End,0,0
511,25,Start,511,None,512,0,,,Start,Start,Start,0,0
512,25,6,512,511,513,0,,,Lapping,Lapping,ID0998,373986,423
513,25,End,513,512,None,0,,,End,End,End,0,0
516,26,Start,516,None,"(517, 519)",0,,,Start,Start,Start,0,0
517,26,20,517,516,518,1,,,Turning & Milling,Turning & Milling,ID4445,1141,4160
518,26,20,518,517,521,1,,,Turning & Milling,Turning & Milling,ID4618,2587,18754
519,26,21,519,516,520,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,3229,292
520,26,7,520,519,521,1,,,Laser Marking,Laser Marking,ID0998,3550,1577
521,26,6,521,"(518, 520)",522,0,,,Lapping,Lapping,ID0998,27313,490
522,26,7,522,521,523,0,,,Laser Marking,Laser Marking,ID4882,304255,3148
523,26,2,523,522,"(524, 525)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,386678,2777
524,26,11,524,523,526,1,,,Packing,Packing,ID4820,93655,3540
525,26,11,525,523,526,1,,,Packing,Packing,ID4820,34749,3703
526,26,End,526,"(524, 525)",None,0,,,End,End,End,0,0
529,27,Start,529,None,530,0,,,Start,Start,Start,0,0
530,27,21,530,529,531,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,79419,2663
531,27,4,531,530,532,0,,,Flat Grinding,Flat Grinding,ID4872,5591,4821
532,27,6,532,531,"(533, 534)",0,,,Lapping,Lapping,ID0998,33957,851
533,27,4,533,532,535,1,,,Flat Grinding,Flat Grinding,ID0998,1738,2141
534,27,6,534,532,535,1,,,Lapping,Lapping,ID4882,53419,6191
535,27,4,535,"(533, 534)",536,0,,,Flat Grinding,Flat Grinding,ID4385,24734,6019
536,27,13,536,535,537,0,,,Round Grinding,Round Grinding,ID0937,225528,4784
537,27,13,537,536,538,0,,,Round Grinding,Round Grinding,ID4385,72835,11425
538,27,13,538,537,539,0,,,Round Grinding,Round Grinding,ID4355,2676,214
539,27,13,539,538,540,0,,,Round Grinding,Round Grinding,ID4355,68707,27394
540,27,13,540,539,541,0,,,Round Grinding,Round Grinding,ID4385,1584,1562
541,27,13,541,540,542,0,,,Round Grinding,Round Grinding,ID4872,33419,9190
542,27,11,542,541,543,0,,,Packing,Packing,ID4820,233458,3921
543,27,2,543,542,544,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,1762,4669
544,27,End,544,543,None,0,,,End,End,End,0,0
547,28,Start,547,None,"(548, 549)",0,,,Start,Start,Start,0,0
548,28,20,548,547,550,1,,,Turning & Milling,Turning & Milling,ID4529,2906,52404
549,28,20,549,547,550,1,,,Turning & Milling,Turning & Milling,ID3846,5424,38620
550,28,20,550,"(548, 549)","(551, 552)",0,,,Turning & Milling,Turning & Milling,ID3641,11404,13324
551,28,20,551,550,553,1,,,Turning & Milling,Turning & Milling,ID4794,3488,46755
552,28,21,552,550,553,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,1464,3510
553,28,20,553,"(551, 552)","(554, 555)",0,,,Turning & Milling,Turning & Milling,ID4932,1509,30408
554,28,20,554,553,556,1,,,Turning & Milling,Turning & Milling,ID4794,49,6104
555,28,21,555,553,556,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,56247,249
556,28,20,556,"(554, 555)",557,0,,,Turning & Milling,Turning & Milling,ID4219,3927,33641
557,28,20,557,556,"(558, 559)",0,,,Turning & Milling,Turning & Milling,ID4718,1793,33681
558,28,20,558,557,561,1,,,Turning & Milling,Turning & Milling,ID4219,60433,4474
559,28,20,559,557,560,1,,,Turning & Milling,Turning & Milling,ID3846,8807,21641
560,28,20,560,559,561,1,,,Turning & Milling,Turning & Milling,ID4794,41529,64298
561,28,21,561,"(558, 560)",562,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,14932,129
562,28,7,562,561,563,0,,,Laser Marking,Laser Marking,ID0998,2604,4238
563,28,7,563,562,564,0,,,Laser Marking,Laser Marking,ID0998,1034,15247
564,28,6,564,563,"(565, 566)",0,,,Lapping,Lapping,ID0420,71284,4486
565,28,7,565,564,567,1,,,Laser Marking,Laser Marking,ID0998,18911,1867
566,28,20,566,564,567,1,,,Turning & Milling,Turning & Milling,ID4794,896,13655
567,28,6,567,"(565, 566)",568,0,,,Lapping,Lapping,ID0998,386575,9081
568,28,End,568,567,None,0,,,End,End,End,0,0
571,29,Start,571,None,572,0,,,Start,Start,Start,0,0
572,29,21,572,571,573,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,103,4130
573,29,5,573,572,574,0,,,Grinding Rework,Grinding Rework,ID4872,5299,21792
574,29,2,574,573,575,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,367,5830
575,29,21,575,574,576,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,360,2785
576,29,11,576,575,577,0,,,Packing,Packing,ID4820,21349,2238
577,29,21,577,576,578,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,5076,2344
578,29,20,578,577,579,0,,,Turning & Milling,Turning & Milling,ID4932,499,29559
579,29,7,579,578,580,0,,,Laser Marking,Laser Marking,ID0998,622,12299
580,29,6,580,579,581,0,,,Lapping,Lapping,ID4882,193397,5525
581,29,21,581,580,582,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,14334,1702
582,29,11,582,581,583,0,,,Packing,Packing,ID4820,142762,4182
583,29,13,583,582,584,0,,,Round Grinding,Round Grinding,ID4445,5589,3424
584,29,2,584,583,585,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,182914,3654
585,29,End,585,584,None,0,,,End,End,End,0,0
588,30,Start,588,None,589,0,,,Start,Start,Start,0,0
589,30,20,589,588,590,0,,,Turning & Milling,Turning & Milling,ID4794,25383,1995
590,30,20,590,589,"(591, 593, 595, 597)",0,,,Turning & Milling,Turning & Milling,ID3846,8474,2587
591,30,7,591,590,592,1,,,Laser Marking,Laser Marking,ID0998,78020,6433
592,30,20,592,591,598,1,,,Turning & Milling,Turning & Milling,ID4142,9729,33074
593,30,7,593,590,594,1,,,Laser Marking,Laser Marking,ID4882,50314,5053
594,30,20,594,593,598,1,,,Turning & Milling,Turning & Milling,ID4529,19166,14399
595,30,7,595,590,596,1,,,Laser Marking,Laser Marking,ID0998,5342,2009
596,30,20,596,595,598,1,,,Turning & Milling,Turning & Milling,ID4529,246358,2530
597,30,20,597,590,598,1,,,Turning & Milling,Turning & Milling,ID4167,5,3542
598,30,20,598,"(592, 594, 596, 597)",599,0,,,Turning & Milling,Turning & Milling,ID4429,44,22261
599,30,20,599,598,600,0,,,Turning & Milling,Turning & Milling,ID3846,457,4673
600,30,20,600,599,601,0,,,Turning & Milling,Turning & Milling,ID0997,42749,5591
601,30,21,601,600,602,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,8799,3149
602,30,7,602,601,603,0,,,Laser Marking,Laser Marking,ID0998,13435,76
603,30,6,603,602,604,0,,,Lapping,Lapping,ID4355,165,6995
604,30,6,604,603,"(605, 606)",0,,,Lapping,Lapping,ID0998,989,8143
605,30,6,605,604,607,1,,,Lapping,Lapping,ID0998,3972,2349
606,30,13,606,604,607,1,,,Round Grinding,Round Grinding,ID4528,37320,7037
607,30,13,607,"(605, 606)","(608, 610)",0,,,Round Grinding,Round Grinding,ID4528,9080,108
608,30,13,608,607,609,1,,,Round Grinding,Round Grinding,ID4355,1687,5527
609,30,13,609,608,611,1,,,Round Grinding,Round Grinding,ID0420,16318,273
610,30,13,610,607,611,1,,,Round Grinding,Round Grinding,ID4445,27208,83
611,30,13,611,"(609, 610)",612,0,,,Round Grinding,Round Grinding,ID4445,47,15743
612,30,13,612,611,"(613, 614)",0,,,Round Grinding,Round Grinding,ID4618,1513,22120
613,30,5,613,612,617,1,,,Grinding Rework,Grinding Rework,ID4872,621,9981
614,30,13,614,612,615,1,,,Round Grinding,Round Grinding,ID4528,36,18241
615,30,13,615,614,616,1,,,Round Grinding,Round Grinding,ID4445,71276,10615
616,30,13,616,615,617,1,,,Round Grinding,Round Grinding,ID4385,57,2312
617,30,5,617,"(613, 616)",618,0,,,Grinding Rework,Grinding Rework,ID4882,19765,1241
618,30,End,618,617,None,0,,,End,End,End,0,0
621,31,Start,621,None,"(622, 623)",0,,,Start,Start,Start,0,0
622,31,20,622,621,624,1,,,Turning & Milling,Turning & Milling,ID4529,12573,32731
623,31,22,623,621,624,1,,,Turning Q.C.,Turning Q.C.,ID4618,17948,529
624,31,20,624,"(622, 623)",625,0,,,Turning & Milling,Turning & Milling,ID4932,19621,18967
625,31,20,625,624,"(626, 629)",0,,,Turning & Milling,Turning & Milling,ID3846,698,2865
626,31,20,626,625,627,1,,,Turning & Milling,Turning & Milling,ID4167,4945,20309
627,31,8,627,626,628,1,,,Milling,Milling,ID4326,5329,43376
628,31,2,628,627,631,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,31911,3871
629,31,21,629,625,630,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,1402870,11971
630,31,20,630,629,631,1,,,Turning & Milling,Turning & Milling,ID4529,2999,22200
631,31,20,631,"(628, 630)",632,0,,,Turning & Milling,Turning & Milling,ID4641,3710,1628
632,31,20,632,631,"(633, 634)",0,,,Turning & Milling,Turning & Milling,ID4429,1798,30987
633,31,20,633,632,636,1,,,Turning & Milling,Turning & Milling,ID4932,57,10444
634,31,20,634,632,635,1,,,Turning & Milling,Turning & Milling,ID4794,13805,17020
635,31,20,635,634,636,1,,,Turning & Milling,Turning & Milling,ID3846,16922,21235
636,31,20,636,"(633, 635)","(637, 638)",0,,,Turning & Milling,Turning & Milling,ID3846,6480,41719
637,31,20,637,636,639,1,,,Turning & Milling,Turning & Milling,ID3846,626,2195
638,31,20,638,636,639,1,,,Turning & Milling,Turning & Milling,ID4429,7621,3523
639,31,20,639,"(637, 638)",640,0,,,Turning & Milling,Turning & Milling,ID4429,16,24586
640,31,21,640,639,641,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,17961,385
641,31,6,641,640,"(642, 644)",0,,,Lapping,Lapping,ID0998,34307,4591
642,31,13,642,641,643,1,,,Round Grinding,Round Grinding,ID4355,31599,1604
643,31,13,643,642,645,1,,,Round Grinding,Round Grinding,ID4493,149250,5774
644,31,13,644,641,645,1,,,Round Grinding,Round Grinding,ID4618,233690,1867
645,31,13,645,"(643, 644)","(646, 647)",0,,,Round Grinding,Round Grinding,ID4528,57781,1958
646,31,13,646,645,648,1,,,Round Grinding,Round Grinding,ID4385,83054,10090
647,31,13,647,645,648,1,,,Round Grinding,Round Grinding,ID4385,1262,4697
648,31,13,648,"(646, 647)",649,0,,,Round Grinding,Round Grinding,ID4163,3019,56
649,31,13,649,648,650,0,,,Round Grinding,Round Grinding,ID4355,5230,1682
650,31,13,650,649,651,0,,,Round Grinding,Round Grinding,ID4355,437,206
651,31,2,651,650,652,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,2192,915
652,31,2,652,651,653,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,66658,10610
653,31,2,653,652,"(654, 655)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,3244,3172
654,31,2,654,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,12540,275
655,31,2,655,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,23797,6015
656,31,2,656,"(654, 655)","(657, 658)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,167563,5692
657,31,11,657,656,659,1,,,Packing,Packing,ID4820,35333,4222
658,31,11,658,656,659,1,,,Packing,Packing,ID4820,42555,3382
659,31,End,659,"(657, 658)",None,0,,,End,End,End,0,0
662,32,Start,662,None,663,0,,,Start,Start,Start,0,0
663,32,21,663,662,664,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,4507,2665
664,32,7,664,663,665,0,,,Laser Marking,Laser Marking,ID4882,92471,4682
665,32,7,665,664,666,0,,,Laser Marking,Laser Marking,ID0420,117646,2416
666,32,6,666,665,667,0,,,Lapping,Lapping,ID0998,397703,8
667,32,6,667,666,668,0,,,Lapping,Lapping,ID4355,172639,6293
668,32,2,668,667,669,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,4279,8428
669,32,2,669,668,"(670, 671)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,781933,12567
670,32,11,670,669,672,1,,,Packing,Packing,ID4820,24590,3554
671,32,11,671,669,672,1,,,Packing,Packing,ID4820,42162,3808
672,32,End,672,"(670, 671)",None,0,,,End,End,End,0,0
675,33,Start,675,None,676,0,,,Start,Start,Start,0,0
676,33,20,676,675,677,0,,,Turning & Milling,Turning & Milling,ID4429,1537,30714
677,33,20,677,676,678,0,,,Turning & Milling,Turning & Milling,ID4132,29770,9925
678,33,20,678,677,679,0,,,Turning & Milling,Turning & Milling,ID4794,2242,28057
679,33,20,679,678,680,0,,,Turning & Milling,Turning & Milling,ID0937,90077,10023
680,33,20,680,679,681,0,,,Turning & Milling,Turning & Milling,ID4529,18519,17514
681,33,20,681,680,682,0,,,Turning & Milling,Turning & Milling,ID4132,13834,4225
682,33,20,682,681,683,0,,,Turning & Milling,Turning & Milling,ID0997,1,16479
683,33,20,683,682,684,0,,,Turning & Milling,Turning & Milling,ID4219,9,7759
684,33,21,684,683,685,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,205184,2677
685,33,7,685,684,686,0,,,Laser Marking,Laser Marking,ID4882,209058,10082
686,33,6,686,685,687,0,,,Lapping,Lapping,ID4355,289194,2615
687,33,13,687,686,688,0,,,Round Grinding,Round Grinding,ID4872,7464,25404
688,33,13,688,687,689,0,,,Round Grinding,Round Grinding,ID4445,18901,3871
689,33,13,689,688,690,0,,,Round Grinding,Round Grinding,ID4385,22146,22840
690,33,2,690,689,691,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,3106,3176
691,33,5,691,690,692,0,,,Grinding Rework,Grinding Rework,ID4872,123011,5600
692,33,5,692,691,693,0,,,Grinding Rework,Grinding Rework,ID4528,7180,15985
693,33,5,693,692,694,0,,,Grinding Rework,Grinding Rework,ID4872,489727,5924
694,33,5,694,693,695,0,,,Grinding Rework,Grinding Rework,ID4872,4065,6369
695,33,11,695,694,696,0,,,Packing,Packing,ID4820,52603,3595
696,33,2,696,695,697,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,7636,859
697,33,End,697,696,None,0,,,End,End,End,0,0
700,34,Start,700,None,"(701, 703)",0,,,Start,Start,Start,0,0
701,34,20,701,700,702,1,,,Turning & Milling,Turning & Milling,ID3846,3300,6873
702,34,20,702,701,704,1,,,Turning & Milling,Turning & Milling,ID4429,41589,50344
703,34,21,703,700,704,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,20222,7598
704,34,20,704,"(702, 703)",705,0,,,Turning & Milling,Turning & Milling,ID4932,633,35016
705,34,20,705,704,706,0,,,Turning & Milling,Turning & Milling,ID4429,140,23336
706,34,21,706,705,707,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,810,2505
707,34,20,707,706,"(708, 709)",0,,,Turning & Milling,Turning & Milling,ID4641,1314,26285
708,34,20,708,707,710,1,,,Turning & Milling,Turning & Milling,ID4641,238,19711
709,34,20,709,707,710,1,,,Turning & Milling,Turning & Milling,ID4641,5947,40528
710,34,6,710,"(708, 709)",711,0,,,Lapping,Lapping,ID4882,7818,1892
711,34,7,711,710,712,0,,,Laser Marking,Laser Marking,ID0998,2372,2013
712,34,21,712,711,713,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,522577,3313
713,34,21,713,712,714,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,5631,1939
714,34,2,714,713,"(715, 717, 718, 719)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,9726,2711
715,34,2,715,714,716,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,62046,6464
716,34,2,716,715,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,2309,5881
717,34,2,717,714,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,99703,3293
718,34,6,718,714,720,1,,,Lapping,Lapping,ID0998,28875,20953
719,34,7,719,714,720,1,,,Laser Marking,Laser Marking,ID4872,470,2719
720,34,11,720,"(716, 717, 718, 719)",721,0,,,Packing,Packing,ID4820,2906,3013
