Unnamed: 0,caseid,act,index,last,next,if_para,start_timestamp,end_timestamp,resource,activity,res,wait,process
362,17,13,362,358,363,1,,,Round Grinding,Round Grinding,ID4528,64,20050
363,17,13,363,362,364,1,,,Round Grinding,Round Grinding,ID4163,3277,2516
364,17,13,364,"(361, 363)","(365, 367)",0,,,Round Grinding,Round Grinding,ID4109,4615,1904
365,17,2,365,364,366,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,1904,7320
366,17,2,366,365,368,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,7695,2001
367,17,13,367,364,368,1,,,Round Grinding,Round Grinding,ID4445,234187,2785
368,17,11,368,"(366, 367)",369,0,,,Packing,Packing,ID4820,21134,2411
369,17,End,369,368,None,0,,,End,End,End,0,0
372,18,Start,372,None,373,0,,,Start,Start,Start,0,0
373,18,20,373,372,374,0,,,Turning & Milling,Turning & Milling,ID4932,6946,46884
374,18,20,374,373,375,0,,,Turning & Milling,Turning & Milling,ID4529,10570,27372
375,18,20,375,374,"(376, 377)",0,,,Turning & Milling,Turning & Milling,ID4529,14,21413
376,18,20,376,375,378,1,,,Turning & Milling,Turning & Milling,ID0997,1177,17261
377,18,20,377,375,378,1,,,Turning & Milling,Turning & Milling,ID4429,65619,5369
378,18,21,378,"(376, 377)",379,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,10178,2600
379,18,7,379,378,"(380, 381)",0,,,Laser Marking,Laser Marking,ID4162,20726,4304
380,18,2,380,379,382,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,14740,5867
381,18,13,381,379,382,1,,,Round Grinding,Round Grinding,ID4385,142,2105
382,18,11,382,"(380, 381)",383,0,,,Packing,Packing,ID4820,106213,4850
383,18,End,383,382,None,0,,,End,End,End,0,0
386,19,Start,386,None,387,0,,,Start,Start,Start,0,0
387,19,13,387,386,388,0,,,Round Grinding,Round Grinding,ID4355,1900,2139
388,19,13,388,387,389,0,,,Round Grinding,Round Grinding,ID4618,55189,14327
389,19,5,389,388,"(390, 392, 394)",0,,,Grinding Rework,Grinding Rework,ID4882,783,20473
390,19,5,390,389,391,1,,,Grinding Rework,Grinding Rework,ID4445,262214,10774
391,19,5,391,390,396,1,,,Grinding Rework,Grinding Rework,ID4528,631911,20877
392,19,6,392,389,393,1,,,Lapping,Lapping,ID0998,564567,6856
393,19,5,393,392,396,1,,,Grinding Rework,Grinding Rework,ID4872,510557,10082
394,19,6,394,389,395,1,,,Lapping,Lapping,ID3846,12042,5309
395,19,5,395,394,396,1,,,Grinding Rework,Grinding Rework,ID4528,135593,21385
396,19,5,396,"(391, 393, 395)",397,0,,,Grinding Rework,Grinding Rework,ID4872,3740,7780
397,19,3,397,396,398,0,,,Fix,Fix,ID4528,400978,4921
398,19,5,398,397,399,0,,,Grinding Rework,Grinding Rework,ID4528,229383,1573
399,19,5,399,398,400,0,,,Grinding Rework,Grinding Rework,ID4872,109953,1597
400,19,5,400,399,401,0,,,Grinding Rework,Grinding Rework,ID4528,1456165,1918
401,19,5,401,400,402,0,,,Grinding Rework,Grinding Rework,ID4872,3873,2934
402,19,5,402,401,403,0,,,Grinding Rework,Grinding Rework,ID4528,129026,77
403,19,5,403,402,404,0,,,Grinding Rework,Grinding Rework,ID4872,37116,416
404,19,5,404,403,405,0,,,Grinding Rework,Grinding Rework,ID4528,221026,199
405,19,5,405,404,406,0,,,Grinding Rework,Grinding Rework,ID4528,409380,9347
406,19,5,406,405,407,0,,,Grinding Rework,Grinding Rework,ID4385,31151,18116
407,19,5,407,406,408,0,,,Grinding Rework,Grinding Rework,ID4528,477040,23231
408,19,5,408,407,409,0,,,Grinding Rework,Grinding Rework,ID4528,60174,13366
409,19,5,409,408,410,0,,,Grinding Rework,Grinding Rework,ID4528,347942,9246
410,19,5,410,409,411,0,,,Grinding Rework,Grinding Rework,ID0998,289343,7136
411,19,5,411,410,412,0,,,Grinding Rework,Grinding Rework,ID4882,3515,18212
412,19,5,412,411,413,0,,,Grinding Rework,Grinding Rework,ID4445,129706,13424
413,19,5,413,412,414,0,,,Grinding Rework,Grinding Rework,ID4872,486165,5943
414,19,5,414,413,415,0,,,Grinding Rework,Grinding Rework,ID4882,945938,14577
415,19,5,415,414,416,0,,,Grinding Rework,Grinding Rework,ID4355,37801,7855
416,19,5,416,415,417,0,,,Grinding Rework,Grinding Rework,ID4528,67184,8335
417,19,21,417,416,"(418, 419, 420, 421)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,40865,11581
418,19,6,418,417,422,1,,,Lapping,Lapping,ID0998,9,7150
419,19,7,419,417,422,1,,,Laser Marking,Laser Marking,ID3716,13570,2870
420,19,13,420,417,422,1,,,Round Grinding,Round Grinding,ID0420,223,76666
421,19,13,421,417,422,1,,,Round Grinding,Round Grinding,ID4528,56,7618
422,19,End,422,"(418, 419, 420, 421)",None,0,,,End,End,End,0,0
425,20,Start,425,None,426,0,,,Start,Start,Start,0,0
426,20,20,426,425,"(427, 428)",0,,,Turning & Milling,Turning & Milling,ID4142,14545,1096
427,20,20,427,426,429,1,,,Turning & Milling,Turning & Milling,ID3846,74,391
428,20,21,428,426,429,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,866,851
429,20,20,429,"(427, 428)",430,0,,,Turning & Milling,Turning & Milling,ID0997,238,2037
430,20,20,430,429,431,0,,,Turning & Milling,Turning & Milling,ID4718,53,49145
431,20,20,431,430,432,0,,,Turning & Milling,Turning & Milling,ID4132,34536,24591
432,20,20,432,431,433,0,,,Turning & Milling,Turning & Milling,ID4794,5848,39258
433,20,20,433,432,434,0,,,Turning & Milling,Turning & Milling,ID4429,627,4249
434,20,20,434,433,"(435, 437)",0,,,Turning & Milling,Turning & Milling,ID4932,6734,44151
435,20,20,435,434,436,1,,,Turning & Milling,Turning & Milling,ID4932,61,32003
436,20,21,436,435,439,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,120581,19330
437,20,21,437,434,438,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,4058,4037
438,20,20,438,437,439,1,,,Turning & Milling,Turning & Milling,ID4167,618,42444
439,20,7,439,"(436, 438)","(440, 441)",0,,,Laser Marking,Laser Marking,ID4355,7463,584
440,20,6,440,439,443,1,,,Lapping,Lapping,ID0998,570,34
441,20,7,441,439,442,1,,,Laser Marking,Laser Marking,ID4445,63149,2364
442,20,6,442,441,443,1,,,Lapping,Lapping,ID4882,128709,3573
443,20,13,443,"(440, 442)",444,0,,,Round Grinding,Round Grinding,ID4355,485,15667
444,20,13,444,443,445,0,,,Round Grinding,Round Grinding,ID4385,2740,1952
445,20,13,445,444,446,0,,,Round Grinding,Round Grinding,ID4445,347,3547
446,20,13,446,445,447,0,,,Round Grinding,Round Grinding,ID4528,50,1805
447,20,13,447,446,448,0,,,Round Grinding,Round Grinding,ID4528,72,5086
448,20,21,448,447,449,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,49743,2154
449,20,13,449,448,450,0,,,Round Grinding,Round Grinding,ID4163,153,7303
450,20,13,450,449,451,0,,,Round Grinding,Round Grinding,ID4872,20167,14815
451,20,13,451,450,452,0,,,Round Grinding,Round Grinding,ID4872,9946,9018
452,20,2,452,451,453,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,53,94
453,20,11,453,452,454,0,,,Packing,Packing,ID4820,60183,3591
454,20,End,454,453,None,0,,,End,End,End,0,0
457,21,Start,457,None,"(458, 459)",0,,,Start,Start,Start,0,0
458,21,20,458,457,460,1,,,Turning & Milling,Turning & Milling,ID4932,189,5020
459,21,20,459,457,460,1,,,Turning & Milling,Turning & Milling,ID4529,992,23882
460,21,20,460,"(458, 459)",461,0,,,Turning & Milling,Turning & Milling,ID4932,13791,14927
461,21,20,461,460,462,0,,,Turning & Milling,Turning & Milling,ID4219,47810,17662
462,21,20,462,461,463,0,,,Turning & Milling,Turning & Milling,ID4718,474,22713
463,21,21,463,462,464,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,17058,6308
464,21,2,464,463,465,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,63904,7037
465,21,21,465,464,466,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,138,2192
466,21,7,466,465,467,0,,,Laser Marking,Laser Marking,ID0998,153758,3010
467,21,6,467,466,468,0,,,Lapping,Lapping,ID4385,3639,2794
468,21,2,468,467,469,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,1429,988
469,21,2,469,468,470,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,172786,10146
470,21,20,470,469,471,0,,,Turning & Milling,Turning & Milling,ID4794,4705,3087
471,21,11,471,470,472,0,,,Packing,Packing,ID4491,47388,3801
472,21,End,472,471,None,0,,,End,End,End,0,0
475,22,Start,475,None,476,0,,,Start,Start,Start,0,0
476,22,20,476,475,477,0,,,Turning & Milling,Turning & Milling,ID4794,46100,42729
477,22,20,477,476,478,0,,,Turning & Milling,Turning & Milling,ID4429,31332,39461
478,22,20,478,477,"(479, 481)",0,,,Turning & Milling,Turning & Milling,ID3846,19040,11
479,22,20,479,478,480,1,,,Turning & Milling,Turning & Milling,ID4794,53823,31773
480,22,20,480,479,482,1,,,Turning & Milling,Turning & Milling,ID4529,5024,38523
481,22,20,481,478,482,1,,,Turning & Milling,Turning & Milling,ID3846,1609,5773
482,22,21,482,"(480, 481)",483,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,723755,1928
483,22,7,483,482,"(484, 485)",0,,,Laser Marking,Laser Marking,ID0998,50089,2408
484,22,2,484,483,487,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,28573,19691
485,22,2,485,483,486,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,647,726
486,22,13,486,485,487,1,,,Round Grinding,Round Grinding,ID4872,10613,12101
487,22,11,487,"(484, 486)",488,0,,,Packing,Packing,ID4820,27705,3612
488,22,End,488,487,None,0,,,End,End,End,0,0
491,23,Start,491,None,492,0,,,Start,Start,Start,0,0
492,23,19,492,491,493,0,,,Turning,Turning,ID4219,13258,5230
493,23,19,493,492,494,0,,,Turning,Turning,ID3846,111,31459
494,23,22,494,493,495,0,,,Turning Q.C.,Turning Q.C.,ID4493,113417,3119
495,23,4,495,494,496,0,,,Flat Grinding,Flat Grinding,ID4882,25325,3109
496,23,6,496,495,497,0,,,Lapping,Lapping,ID0998,16113,4759
497,23,22,497,496,"(498, 499)",0,,,Turning Q.C.,Turning Q.C.,ID4493,237,5585
498,23,6,498,497,500,1,,,Lapping,Lapping,ID4882,83758,3408
499,23,7,499,497,500,1,,,Laser Marking,Laser Marking,ID4882,31820,5644
500,23,11,500,"(498, 499)",501,0,,,Packing,Packing,ID4291,57585,3744
501,23,2,501,500,502,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,38041,4652
502,23,End,502,501,None,0,,,End,End,End,0,0
505,24,Start,505,None,"(506, 507)",0,,,Start,Start,Start,0,0
506,24,13,506,505,508,1,,,Round Grinding,Round Grinding,ID4872,2298,25527
507,24,13,507,505,508,1,,,Round Grinding,Round Grinding,ID4160,24186,5673
508,24,End,508,"(506, 507)",None,0,,,End,End,End,0,0
511,25,Start,511,None,512,0,,,Start,Start,Start,0,0
512,25,6,512,511,513,0,,,Lapping,Lapping,ID4882,39079,18137
513,25,End,513,512,None,0,,,End,End,End,0,0
516,26,Start,516,None,"(517, 519)",0,,,Start,Start,Start,0,0
517,26,20,517,516,518,1,,,Turning & Milling,Turning & Milling,ID4219,665,26065
518,26,20,518,517,521,1,,,Turning & Milling,Turning & Milling,ID4794,3812,17784
519,26,21,519,516,520,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3851,11864
520,26,7,520,519,521,1,,,Laser Marking,Laser Marking,ID4882,314834,12
521,26,6,521,"(518, 520)",522,0,,,Lapping,Lapping,ID4882,70019,7520
522,26,7,522,521,523,0,,,Laser Marking,Laser Marking,ID4882,2117767,2775
523,26,2,523,522,"(524, 525)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,65904,2
524,26,11,524,523,526,1,,,Packing,Packing,ID4820,10706,3761
525,26,11,525,523,526,1,,,Packing,Packing,ID4820,19532,3422
526,26,End,526,"(524, 525)",None,0,,,End,End,End,0,0
529,27,Start,529,None,530,0,,,Start,Start,Start,0,0
530,27,21,530,529,531,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,31085,7891
531,27,4,531,530,532,0,,,Flat Grinding,Flat Grinding,ID0998,21517,14092
532,27,6,532,531,"(533, 534)",0,,,Lapping,Lapping,ID0998,29811,4233
533,27,4,533,532,535,1,,,Flat Grinding,Flat Grinding,ID4882,1384,7013
534,27,6,534,532,535,1,,,Lapping,Lapping,ID4882,1057,9512
535,27,4,535,"(533, 534)",536,0,,,Flat Grinding,Flat Grinding,ID4882,314905,1239
536,27,13,536,535,537,0,,,Round Grinding,Round Grinding,ID4872,26124,6222
537,27,13,537,536,538,0,,,Round Grinding,Round Grinding,ID4528,10520,7303
538,27,13,538,537,539,0,,,Round Grinding,Round Grinding,ID4163,101,18646
539,27,13,539,538,540,0,,,Round Grinding,Round Grinding,ID4287,11147,13192
540,27,13,540,539,541,0,,,Round Grinding,Round Grinding,ID0420,19020,14443
541,27,13,541,540,542,0,,,Round Grinding,Round Grinding,ID4355,37,5574
542,27,11,542,541,543,0,,,Packing,Packing,ID4820,11,4103
543,27,2,543,542,544,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,5415,11288
544,27,End,544,543,None,0,,,End,End,End,0,0
547,28,Start,547,None,"(548, 549)",0,,,Start,Start,Start,0,0
548,28,20,548,547,550,1,,,Turning & Milling,Turning & Milling,ID4529,63,44303
549,28,20,549,547,550,1,,,Turning & Milling,Turning & Milling,ID3846,0,7405
550,28,20,550,"(548, 549)","(551, 552)",0,,,Turning & Milling,Turning & Milling,ID4132,4815,9451
551,28,20,551,550,553,1,,,Turning & Milling,Turning & Milling,ID3846,22235,10859
552,28,21,552,550,553,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,33667,496
553,28,20,553,"(551, 552)","(554, 555)",0,,,Turning & Milling,Turning & Milling,ID4132,2513,18699
554,28,20,554,553,556,1,,,Turning & Milling,Turning & Milling,ID4132,12360,3740
555,28,21,555,553,556,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,88813,5302
556,28,20,556,"(554, 555)",557,0,,,Turning & Milling,Turning & Milling,ID0997,15156,24056
557,28,20,557,556,"(558, 559)",0,,,Turning & Milling,Turning & Milling,ID4932,14200,146
558,28,20,558,557,561,1,,,Turning & Milling,Turning & Milling,ID0937,12950,38650
559,28,20,559,557,560,1,,,Turning & Milling,Turning & Milling,ID4529,7049,4112
560,28,20,560,559,561,1,,,Turning & Milling,Turning & Milling,ID3846,39679,10866
561,28,21,561,"(558, 560)",562,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,243,33
562,28,7,562,561,563,0,,,Laser Marking,Laser Marking,ID4882,632564,2091
563,28,7,563,562,564,0,,,Laser Marking,Laser Marking,ID4882,4801,5647
564,28,6,564,563,"(565, 566)",0,,,Lapping,Lapping,ID0998,27440,3679
565,28,7,565,564,567,1,,,Laser Marking,Laser Marking,ID0998,414,2261
566,28,20,566,564,567,1,,,Turning & Milling,Turning & Milling,ID4932,1075,16772
567,28,6,567,"(565, 566)",568,0,,,Lapping,Lapping,ID0998,3490,1625
568,28,End,568,567,None,0,,,End,End,End,0,0
571,29,Start,571,None,572,0,,,Start,Start,Start,0,0
572,29,21,572,571,573,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,53,7198
573,29,5,573,572,574,0,,,Grinding Rework,Grinding Rework,ID0998,2874,8877
574,29,2,574,573,575,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,1782,5364
575,29,21,575,574,576,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3,1898
576,29,11,576,575,577,0,,,Packing,Packing,ID4820,78422,3334
577,29,21,577,576,578,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,3416,10104
578,29,20,578,577,579,0,,,Turning & Milling,Turning & Milling,ID4529,60927,15792
579,29,7,579,578,580,0,,,Laser Marking,Laser Marking,ID4882,130439,4024
580,29,6,580,579,581,0,,,Lapping,Lapping,ID0998,56542,586
581,29,21,581,580,582,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,2883,19347
582,29,11,582,581,583,0,,,Packing,Packing,ID4820,275391,3317
583,29,13,583,582,584,0,,,Round Grinding,Round Grinding,ID4385,1978,9273
584,29,2,584,583,585,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID0937,43869,3838
585,29,End,585,584,None,0,,,End,End,End,0,0
588,30,Start,588,None,589,0,,,Start,Start,Start,0,0
589,30,20,589,588,590,0,,,Turning & Milling,Turning & Milling,ID4641,370924,4190
590,30,20,590,589,"(591, 593, 595, 597)",0,,,Turning & Milling,Turning & Milling,ID4641,4242,18677
591,30,7,591,590,592,1,,,Laser Marking,Laser Marking,ID4882,60728,3469
592,30,20,592,591,598,1,,,Turning & Milling,Turning & Milling,ID4429,137,12732
593,30,7,593,590,594,1,,,Laser Marking,Laser Marking,ID4355,246401,86
594,30,20,594,593,598,1,,,Turning & Milling,Turning & Milling,ID4529,0,25511
595,30,7,595,590,596,1,,,Laser Marking,Laser Marking,ID4882,210438,2470
596,30,20,596,595,598,1,,,Turning & Milling,Turning & Milling,ID4932,65,29996
597,30,20,597,590,598,1,,,Turning & Milling,Turning & Milling,ID4932,7495,39403
598,30,20,598,"(592, 594, 596, 597)",599,0,,,Turning & Milling,Turning & Milling,ID4932,10544,41701
599,30,20,599,598,600,0,,,Turning & Milling,Turning & Milling,ID4429,324,40088
600,30,20,600,599,601,0,,,Turning & Milling,Turning & Milling,ID4132,22527,36255
601,30,21,601,600,602,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,5417,5088
602,30,7,602,601,603,0,,,Laser Marking,Laser Marking,ID0998,385020,6285
603,30,6,603,602,604,0,,,Lapping,Lapping,ID0998,69301,86
604,30,6,604,603,"(605, 606)",0,,,Lapping,Lapping,ID4882,656539,3803
605,30,6,605,604,607,1,,,Lapping,Lapping,ID4872,22400,10204
606,30,13,606,604,607,1,,,Round Grinding,Round Grinding,ID4872,1573,2326
607,30,13,607,"(605, 606)","(608, 610)",0,,,Round Grinding,Round Grinding,ID4528,4640,16681
608,30,13,608,607,609,1,,,Round Grinding,Round Grinding,ID4287,76450,9946
609,30,13,609,608,611,1,,,Round Grinding,Round Grinding,ID4872,62533,6042
610,30,13,610,607,611,1,,,Round Grinding,Round Grinding,ID4385,14411,13754
611,30,13,611,"(609, 610)",612,0,,,Round Grinding,Round Grinding,ID4872,7490,5425
612,30,13,612,611,"(613, 614)",0,,,Round Grinding,Round Grinding,ID4355,40,3496
613,30,5,613,612,617,1,,,Grinding Rework,Grinding Rework,ID4882,2769,17987
614,30,13,614,612,615,1,,,Round Grinding,Round Grinding,ID4618,30145,7498
615,30,13,615,614,616,1,,,Round Grinding,Round Grinding,ID0420,2335,81943
616,30,13,616,615,617,1,,,Round Grinding,Round Grinding,ID4355,107,2653
617,30,5,617,"(613, 616)",618,0,,,Grinding Rework,Grinding Rework,ID4528,31295,6471
618,30,End,618,617,None,0,,,End,End,End,0,0
621,31,Start,621,None,"(622, 623)",0,,,Start,Start,Start,0,0
622,31,20,622,621,624,1,,,Turning & Milling,Turning & Milling,ID4132,62575,2207
623,31,22,623,621,624,1,,,Turning Q.C.,Turning Q.C.,ID4287,1868,6259
624,31,20,624,"(622, 623)",625,0,,,Turning & Milling,Turning & Milling,ID4132,1818,4847
625,31,20,625,624,"(626, 629)",0,,,Turning & Milling,Turning & Milling,ID0997,20371,9107
626,31,20,626,625,627,1,,,Turning & Milling,Turning & Milling,ID4529,9018,22884
627,31,8,627,626,628,1,,,Milling,Milling,ID4140,372,4282
628,31,2,628,627,631,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,67575,115
629,31,21,629,625,630,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,74159,15878
630,31,20,630,629,631,1,,,Turning & Milling,Turning & Milling,ID3846,209,28571
631,31,20,631,"(628, 630)",632,0,,,Turning & Milling,Turning & Milling,ID4794,178400,46884
632,31,20,632,631,"(633, 634)",0,,,Turning & Milling,Turning & Milling,ID0997,1,25687
633,31,20,633,632,636,1,,,Turning & Milling,Turning & Milling,ID4529,28140,22230
634,31,20,634,632,635,1,,,Turning & Milling,Turning & Milling,ID4932,71788,3787
635,31,20,635,634,636,1,,,Turning & Milling,Turning & Milling,ID0997,1318,7033
636,31,20,636,"(633, 635)","(637, 638)",0,,,Turning & Milling,Turning & Milling,ID3846,9,31031
637,31,20,637,636,639,1,,,Turning & Milling,Turning & Milling,ID3846,78,19396
638,31,20,638,636,639,1,,,Turning & Milling,Turning & Milling,ID4529,6213,20368
639,31,20,639,"(637, 638)",640,0,,,Turning & Milling,Turning & Milling,ID4219,170,12700
640,31,21,640,639,641,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,18,13519
641,31,6,641,640,"(642, 644)",0,,,Lapping,Lapping,ID0998,33421,8554
642,31,13,642,641,643,1,,,Round Grinding,Round Grinding,ID4872,44,6452
643,31,13,643,642,645,1,,,Round Grinding,Round Grinding,ID4445,5242,482
644,31,13,644,641,645,1,,,Round Grinding,Round Grinding,ID4445,1885,6037
645,31,13,645,"(643, 644)","(646, 647)",0,,,Round Grinding,Round Grinding,ID4385,61255,1075
646,31,13,646,645,648,1,,,Round Grinding,Round Grinding,ID4528,12120,12127
647,31,13,647,645,648,1,,,Round Grinding,Round Grinding,ID4109,45444,30457
648,31,13,648,"(646, 647)",649,0,,,Round Grinding,Round Grinding,ID4528,42563,10882
649,31,13,649,648,650,0,,,Round Grinding,Round Grinding,ID0420,9807,50880
650,31,13,650,649,651,0,,,Round Grinding,Round Grinding,ID4385,108667,16158
651,31,2,651,650,652,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,1156,1792
652,31,2,652,651,653,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,18961,3162
653,31,2,653,652,"(654, 655)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,8826,4
654,31,2,654,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,45,2081
655,31,2,655,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,4915,7136
656,31,2,656,"(654, 655)","(657, 658)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,15611,4883
657,31,11,657,656,659,1,,,Packing,Packing,ID4820,41544,3473
658,31,11,658,656,659,1,,,Packing,Packing,ID4491,67591,3686
659,31,End,659,"(657, 658)",None,0,,,End,End,End,0,0
662,32,Start,662,None,663,0,,,Start,Start,Start,0,0
663,32,21,663,662,664,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,35541,10599
664,32,7,664,663,665,0,,,Laser Marking,Laser Marking,ID4618,137633,761
665,32,7,665,664,666,0,,,Laser Marking,Laser Marking,ID4882,51370,142
666,32,6,666,665,667,0,,,Lapping,Lapping,ID0998,350,3975
667,32,6,667,666,668,0,,,Lapping,Lapping,ID4882,148483,7463
668,32,2,668,667,669,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,3076,21565
669,32,2,669,668,"(670, 671)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,17459,6202
670,32,11,670,669,672,1,,,Packing,Packing,ID4820,11845,3363
671,32,11,671,669,672,1,,,Packing,Packing,ID4820,98302,4045
672,32,End,672,"(670, 671)",None,0,,,End,End,End,0,0
675,33,Start,675,None,676,0,,,Start,Start,Start,0,0
676,33,20,676,675,677,0,,,Turning & Milling,Turning & Milling,ID4132,10,4901
677,33,20,677,676,678,0,,,Turning & Milling,Turning & Milling,ID4529,143,38362
678,33,20,678,677,679,0,,,Turning & Milling,Turning & Milling,ID4932,3039,6140
679,33,20,679,678,680,0,,,Turning & Milling,Turning & Milling,ID4167,6786,43856
680,33,20,680,679,681,0,,,Turning & Milling,Turning & Milling,ID4932,1,30496
681,33,20,681,680,682,0,,,Turning & Milling,Turning & Milling,ID4429,104,19125
682,33,20,682,681,683,0,,,Turning & Milling,Turning & Milling,ID3846,31586,844
683,33,20,683,682,684,0,,,Turning & Milling,Turning & Milling,ID4932,286,2810
684,33,21,684,683,685,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,6986,842
685,33,7,685,684,686,0,,,Laser Marking,Laser Marking,ID4882,288575,4800
686,33,6,686,685,687,0,,,Lapping,Lapping,ID4882,65058,14300
687,33,13,687,686,688,0,,,Round Grinding,Round Grinding,ID4385,15664,38416
688,33,13,688,687,689,0,,,Round Grinding,Round Grinding,ID4287,109939,20530
689,33,13,689,688,690,0,,,Round Grinding,Round Grinding,ID4528,20745,43830
690,33,2,690,689,691,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,8130,4288
691,33,5,691,690,692,0,,,Grinding Rework,Grinding Rework,ID4528,1423749,466
692,33,5,692,691,693,0,,,Grinding Rework,Grinding Rework,ID4528,5224,17717
693,33,5,693,692,694,0,,,Grinding Rework,Grinding Rework,ID4528,15568,17715
694,33,5,694,693,695,0,,,Grinding Rework,Grinding Rework,ID4872,2278,18706
695,33,11,695,694,696,0,,,Packing,Packing,ID4820,55237,3622
696,33,2,696,695,697,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,18982,6179
697,33,End,697,696,None,0,,,End,End,End,0,0
700,34,Start,700,None,"(701, 703)",0,,,Start,Start,Start,0,0
701,34,20,701,700,702,1,,,Turning & Milling,Turning & Milling,ID4932,280,5108
702,34,20,702,701,704,1,,,Turning & Milling,Turning & Milling,ID4132,2,23871
703,34,21,703,700,704,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,647,2907
704,34,20,704,"(702, 703)",705,0,,,Turning & Milling,Turning & Milling,ID4618,843,1406
705,34,20,705,704,706,0,,,Turning & Milling,Turning & Milling,ID3846,2286,4131
706,34,21,706,705,707,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,5598,3060
707,34,20,707,706,"(708, 709)",0,,,Turning & Milling,Turning & Milling,ID4167,7709,2535
708,34,20,708,707,710,1,,,Turning & Milling,Turning & Milling,ID4219,1183,10316
709,34,20,709,707,710,1,,,Turning & Milling,Turning & Milling,ID4132,146,21224
710,34,6,710,"(708, 709)",711,0,,,Lapping,Lapping,ID4528,2903,400
711,34,7,711,710,712,0,,,Laser Marking,Laser Marking,ID0998,11000,17102
712,34,21,712,711,713,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,57083,49
713,34,21,713,712,714,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,43736,10425
714,34,2,714,713,"(715, 717, 718, 719)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,13813,2346
715,34,2,715,714,716,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID0937,8176,10963
716,34,2,716,715,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,112920,490
717,34,2,717,714,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,91415,10976
718,34,6,718,714,720,1,,,Lapping,Lapping,ID0998,111956,16805
719,34,7,719,714,720,1,,,Laser Marking,Laser Marking,ID4528,39689,760
720,34,11,720,"(716, 717, 718, 719)",721,0,,,Packing,Packing,ID4820,47188,3612
