Unnamed: 0,caseid,act,index,last,next,if_para,start_timestamp,end_timestamp,resource,activity,res,wait,process
361,17,13,361,360,364,1,,,Round Grinding,Round Grinding,ID4355,25778,2952
362,17,13,362,358,363,1,,,Round Grinding,Round Grinding,ID4445,74022,5218
363,17,13,363,362,364,1,,,Round Grinding,Round Grinding,ID4385,3842,5615
364,17,13,364,"(361, 363)","(365, 367)",0,,,Round Grinding,Round Grinding,ID4355,11085,337
365,17,2,365,364,366,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,14377,18204
366,17,2,366,365,368,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,34626,1059
367,17,13,367,364,368,1,,,Round Grinding,Round Grinding,ID4528,2231,18958
368,17,11,368,"(366, 367)",369,0,,,Packing,Packing,ID4820,31609,3557
369,17,End,369,368,None,0,,,End,End,End,0,0
372,18,Start,372,None,373,0,,,Start,Start,Start,0,0
373,18,20,373,372,374,0,,,Turning & Milling,Turning & Milling,ID0997,32495,7110
374,18,20,374,373,375,0,,,Turning & Milling,Turning & Milling,ID4132,100061,10761
375,18,20,375,374,"(376, 377)",0,,,Turning & Milling,Turning & Milling,ID4132,76442,5857
376,18,20,376,375,378,1,,,Turning & Milling,Turning & Milling,ID4932,13572,5574
377,18,20,377,375,378,1,,,Turning & Milling,Turning & Milling,ID0997,42007,17888
378,18,21,378,"(376, 377)",379,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,562950,1002
379,18,7,379,378,"(380, 381)",0,,,Laser Marking,Laser Marking,ID4872,41,12033
380,18,2,380,379,382,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,13535,35572
381,18,13,381,379,382,1,,,Round Grinding,Round Grinding,ID4163,68412,4900
382,18,11,382,"(380, 381)",383,0,,,Packing,Packing,ID4491,24988,3291
383,18,End,383,382,None,0,,,End,End,End,0,0
386,19,Start,386,None,387,0,,,Start,Start,Start,0,0
387,19,13,387,386,388,0,,,Round Grinding,Round Grinding,ID4445,219116,4060
388,19,13,388,387,389,0,,,Round Grinding,Round Grinding,ID4872,12841,17645
389,19,5,389,388,"(390, 392, 394)",0,,,Grinding Rework,Grinding Rework,ID4872,5976,25247
390,19,5,390,389,391,1,,,Grinding Rework,Grinding Rework,ID4528,8909,9936
391,19,5,391,390,396,1,,,Grinding Rework,Grinding Rework,ID4872,1686,2142
392,19,6,392,389,393,1,,,Lapping,Lapping,ID4882,14841,5479
393,19,5,393,392,396,1,,,Grinding Rework,Grinding Rework,ID4528,486509,7390
394,19,6,394,389,395,1,,,Lapping,Lapping,ID0998,10773,6236
395,19,5,395,394,396,1,,,Grinding Rework,Grinding Rework,ID4528,152973,14982
396,19,5,396,"(391, 393, 395)",397,0,,,Grinding Rework,Grinding Rework,ID4872,786,4405
397,19,3,397,396,398,0,,,Fix,Fix,ID4445,640875,3542
398,19,5,398,397,399,0,,,Grinding Rework,Grinding Rework,ID4528,125493,1485
399,19,5,399,398,400,0,,,Grinding Rework,Grinding Rework,ID4872,22767,6634
400,19,5,400,399,401,0,,,Grinding Rework,Grinding Rework,ID4882,157244,1596
401,19,5,401,400,402,0,,,Grinding Rework,Grinding Rework,ID4385,95439,2335
402,19,5,402,401,403,0,,,Grinding Rework,Grinding Rework,ID4872,5170,27
403,19,5,403,402,404,0,,,Grinding Rework,Grinding Rework,ID4882,278954,11508
404,19,5,404,403,405,0,,,Grinding Rework,Grinding Rework,ID4528,13755,7121
405,19,5,405,404,406,0,,,Grinding Rework,Grinding Rework,ID4882,3650,19689
406,19,5,406,405,407,0,,,Grinding Rework,Grinding Rework,ID4355,18902,6390
407,19,5,407,406,408,0,,,Grinding Rework,Grinding Rework,ID4528,894977,9481
408,19,5,408,407,409,0,,,Grinding Rework,Grinding Rework,ID4287,321029,15156
409,19,5,409,408,410,0,,,Grinding Rework,Grinding Rework,ID4528,110005,3151
410,19,5,410,409,411,0,,,Grinding Rework,Grinding Rework,ID4872,8393,6054
411,19,5,411,410,412,0,,,Grinding Rework,Grinding Rework,ID4445,340072,605
412,19,5,412,411,413,0,,,Grinding Rework,Grinding Rework,ID4528,967,6868
413,19,5,413,412,414,0,,,Grinding Rework,Grinding Rework,ID4872,8757,17519
414,19,5,414,413,415,0,,,Grinding Rework,Grinding Rework,ID4163,22188,11603
415,19,5,415,414,416,0,,,Grinding Rework,Grinding Rework,ID4872,88260,10722
416,19,5,416,415,417,0,,,Grinding Rework,Grinding Rework,ID4528,1189,8720
417,19,21,417,416,"(418, 419, 420, 421)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3072,6184
418,19,6,418,417,422,1,,,Lapping,Lapping,ID4882,2418,2162
419,19,7,419,417,422,1,,,Laser Marking,Laser Marking,ID0998,160779,3804
420,19,13,420,417,422,1,,,Round Grinding,Round Grinding,ID4160,7629,8957
421,19,13,421,417,422,1,,,Round Grinding,Round Grinding,ID4355,406,9361
422,19,End,422,"(418, 419, 420, 421)",None,0,,,End,End,End,0,0
425,20,Start,425,None,426,0,,,Start,Start,Start,0,0
426,20,20,426,425,"(427, 428)",0,,,Turning & Milling,Turning & Milling,ID0997,513,3819
427,20,20,427,426,429,1,,,Turning & Milling,Turning & Milling,ID4641,107723,12389
428,20,21,428,426,429,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,7336,5694
429,20,20,429,"(427, 428)",430,0,,,Turning & Milling,Turning & Milling,ID4932,15326,36
430,20,20,430,429,431,0,,,Turning & Milling,Turning & Milling,ID4529,89591,8543
431,20,20,431,430,432,0,,,Turning & Milling,Turning & Milling,ID4932,134,4750
432,20,20,432,431,433,0,,,Turning & Milling,Turning & Milling,ID4794,612,10746
433,20,20,433,432,434,0,,,Turning & Milling,Turning & Milling,ID3846,11978,33177
434,20,20,434,433,"(435, 437)",0,,,Turning & Milling,Turning & Milling,ID4794,7192,17190
435,20,20,435,434,436,1,,,Turning & Milling,Turning & Milling,ID4932,25820,42315
436,20,21,436,435,439,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,138863,530
437,20,21,437,434,438,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3868,3325
438,20,20,438,437,439,1,,,Turning & Milling,Turning & Milling,ID3846,103,8964
439,20,7,439,"(436, 438)","(440, 441)",0,,,Laser Marking,Laser Marking,ID0998,329796,2155
440,20,6,440,439,443,1,,,Lapping,Lapping,ID0998,51544,164
441,20,7,441,439,442,1,,,Laser Marking,Laser Marking,ID4882,243763,6198
442,20,6,442,441,443,1,,,Lapping,Lapping,ID4445,12677,1623
443,20,13,443,"(440, 442)",444,0,,,Round Grinding,Round Grinding,ID4385,547,2413
444,20,13,444,443,445,0,,,Round Grinding,Round Grinding,ID4872,14040,31334
445,20,13,445,444,446,0,,,Round Grinding,Round Grinding,ID4163,137264,1993
446,20,13,446,445,447,0,,,Round Grinding,Round Grinding,ID4445,4,17134
447,20,13,447,446,448,0,,,Round Grinding,Round Grinding,ID4355,166,9298
448,20,21,448,447,449,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3115,88
449,20,13,449,448,450,0,,,Round Grinding,Round Grinding,ID4160,17634,2234
450,20,13,450,449,451,0,,,Round Grinding,Round Grinding,ID4385,39916,2457
451,20,13,451,450,452,0,,,Round Grinding,Round Grinding,ID4385,7675,6390
452,20,2,452,451,453,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,458681,4148
453,20,11,453,452,454,0,,,Packing,Packing,ID4820,181505,4432
454,20,End,454,453,None,0,,,End,End,End,0,0
457,21,Start,457,None,"(458, 459)",0,,,Start,Start,Start,0,0
458,21,20,458,457,460,1,,,Turning & Milling,Turning & Milling,ID4794,29,11884
459,21,20,459,457,460,1,,,Turning & Milling,Turning & Milling,ID4529,4164,15422
460,21,20,460,"(458, 459)",461,0,,,Turning & Milling,Turning & Milling,ID4167,8382,7162
461,21,20,461,460,462,0,,,Turning & Milling,Turning & Milling,ID0997,0,11167
462,21,20,462,461,463,0,,,Turning & Milling,Turning & Milling,ID0997,266490,1677
463,21,21,463,462,464,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,27309,405
464,21,2,464,463,465,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,37289,29715
465,21,21,465,464,466,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,48,142
466,21,7,466,465,467,0,,,Laser Marking,Laser Marking,ID0998,89495,512
467,21,6,467,466,468,0,,,Lapping,Lapping,ID0998,992,1278
468,21,2,468,467,469,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,560212,9382
469,21,2,469,468,470,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,53058,51
470,21,20,470,469,471,0,,,Turning & Milling,Turning & Milling,ID4219,2323,20641
471,21,11,471,470,472,0,,,Packing,Packing,ID4291,111040,3647
472,21,End,472,471,None,0,,,End,End,End,0,0
475,22,Start,475,None,476,0,,,Start,Start,Start,0,0
476,22,20,476,475,477,0,,,Turning & Milling,Turning & Milling,ID4794,93,30741
477,22,20,477,476,478,0,,,Turning & Milling,Turning & Milling,ID4794,1170,11525
478,22,20,478,477,"(479, 481)",0,,,Turning & Milling,Turning & Milling,ID4932,87,6022
479,22,20,479,478,480,1,,,Turning & Milling,Turning & Milling,ID4794,10175,31475
480,22,20,480,479,482,1,,,Turning & Milling,Turning & Milling,ID4932,507,20780
481,22,20,481,478,482,1,,,Turning & Milling,Turning & Milling,ID4641,69435,17318
482,22,21,482,"(480, 481)",483,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,282718,1648
483,22,7,483,482,"(484, 485)",0,,,Laser Marking,Laser Marking,ID4718,28465,405
484,22,2,484,483,487,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,132641,8727
485,22,2,485,483,486,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,85935,18908
486,22,13,486,485,487,1,,,Round Grinding,Round Grinding,ID4385,36628,5557
487,22,11,487,"(484, 486)",488,0,,,Packing,Packing,ID4820,4611,3224
488,22,End,488,487,None,0,,,End,End,End,0,0
491,23,Start,491,None,492,0,,,Start,Start,Start,0,0
492,23,19,492,491,493,0,,,Turning,Turning,ID3718,323,26098
493,23,19,493,492,494,0,,,Turning,Turning,ID4219,423,9705
494,23,22,494,493,495,0,,,Turning Q.C.,Turning Q.C.,ID4287,317,911
495,23,4,495,494,496,0,,,Flat Grinding,Flat Grinding,ID0998,4272,26
496,23,6,496,495,497,0,,,Lapping,Lapping,ID4872,670294,106
497,23,22,497,496,"(498, 499)",0,,,Turning Q.C.,Turning Q.C.,ID4287,10315,12792
498,23,6,498,497,500,1,,,Lapping,Lapping,ID0998,25269,907
499,23,7,499,497,500,1,,,Laser Marking,Laser Marking,ID0937,1238622,3394
500,23,11,500,"(498, 499)",501,0,,,Packing,Packing,ID4291,1033,3163
501,23,2,501,500,502,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,10376,7782
502,23,End,502,501,None,0,,,End,End,End,0,0
505,24,Start,505,None,"(506, 507)",0,,,Start,Start,Start,0,0
506,24,13,506,505,508,1,,,Round Grinding,Round Grinding,ID0420,29643,1350
507,24,13,507,505,508,1,,,Round Grinding,Round Grinding,ID4385,45,3285
508,24,End,508,"(506, 507)",None,0,,,End,End,End,0,0
511,25,Start,511,None,512,0,,,Start,Start,Start,0,0
512,25,6,512,511,513,0,,,Lapping,Lapping,ID0998,2050,739
513,25,End,513,512,None,0,,,End,End,End,0,0
516,26,Start,516,None,"(517, 519)",0,,,Start,Start,Start,0,0
517,26,20,517,516,518,1,,,Turning & Milling,Turning & Milling,ID4794,172,288
518,26,20,518,517,521,1,,,Turning & Milling,Turning & Milling,ID4932,64,7940
519,26,21,519,516,520,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,722,1536
520,26,7,520,519,521,1,,,Laser Marking,Laser Marking,ID0998,80766,1671
521,26,6,521,"(518, 520)",522,0,,,Lapping,Lapping,ID4882,8035,17378
522,26,7,522,521,523,0,,,Laser Marking,Laser Marking,ID0997,105410,458
523,26,2,523,522,"(524, 525)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,1305,1525
524,26,11,524,523,526,1,,,Packing,Packing,ID4820,33089,5993
525,26,11,525,523,526,1,,,Packing,Packing,ID4820,235541,3245
526,26,End,526,"(524, 525)",None,0,,,End,End,End,0,0
529,27,Start,529,None,530,0,,,Start,Start,Start,0,0
530,27,21,530,529,531,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,8090,330
531,27,4,531,530,532,0,,,Flat Grinding,Flat Grinding,ID4882,419309,1613
532,27,6,532,531,"(533, 534)",0,,,Lapping,Lapping,ID4872,1502,7780
533,27,4,533,532,535,1,,,Flat Grinding,Flat Grinding,ID4882,47475,6468
534,27,6,534,532,535,1,,,Lapping,Lapping,ID4882,43277,3003
535,27,4,535,"(533, 534)",536,0,,,Flat Grinding,Flat Grinding,ID4882,148378,6981
536,27,13,536,535,537,0,,,Round Grinding,Round Grinding,ID4872,9788,20136
537,27,13,537,536,538,0,,,Round Grinding,Round Grinding,ID4385,1791,12738
538,27,13,538,537,539,0,,,Round Grinding,Round Grinding,ID4445,20793,15507
539,27,13,539,538,540,0,,,Round Grinding,Round Grinding,ID4528,143276,27167
540,27,13,540,539,541,0,,,Round Grinding,Round Grinding,ID4445,104,3928
541,27,13,541,540,542,0,,,Round Grinding,Round Grinding,ID0420,26,33043
542,27,11,542,541,543,0,,,Packing,Packing,ID4820,110882,3583
543,27,2,543,542,544,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,27449,10055
544,27,End,544,543,None,0,,,End,End,End,0,0
547,28,Start,547,None,"(548, 549)",0,,,Start,Start,Start,0,0
548,28,20,548,547,550,1,,,Turning & Milling,Turning & Milling,ID4429,3052,10947
549,28,20,549,547,550,1,,,Turning & Milling,Turning & Milling,ID3846,1822,41789
550,28,20,550,"(548, 549)","(551, 552)",0,,,Turning & Milling,Turning & Milling,ID4529,1474,4546
551,28,20,551,550,553,1,,,Turning & Milling,Turning & Milling,ID3846,5018,88
552,28,21,552,550,553,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,9871,528
553,28,20,553,"(551, 552)","(554, 555)",0,,,Turning & Milling,Turning & Milling,ID4167,149,8891
554,28,20,554,553,556,1,,,Turning & Milling,Turning & Milling,ID4529,81,13674
555,28,21,555,553,556,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,240283,64
556,28,20,556,"(554, 555)",557,0,,,Turning & Milling,Turning & Milling,ID3846,1779,18561
557,28,20,557,556,"(558, 559)",0,,,Turning & Milling,Turning & Milling,ID4163,1382,28025
558,28,20,558,557,561,1,,,Turning & Milling,Turning & Milling,ID4167,1139,16681
559,28,20,559,557,560,1,,,Turning & Milling,Turning & Milling,ID3846,159,27310
560,28,20,560,559,561,1,,,Turning & Milling,Turning & Milling,ID4142,4973,23382
561,28,21,561,"(558, 560)",562,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,116749,1248
562,28,7,562,561,563,0,,,Laser Marking,Laser Marking,ID4882,10650,8227
563,28,7,563,562,564,0,,,Laser Marking,Laser Marking,ID4445,213,1386
564,28,6,564,563,"(565, 566)",0,,,Lapping,Lapping,ID0998,15004,16324
565,28,7,565,564,567,1,,,Laser Marking,Laser Marking,ID4882,1191,3834
566,28,20,566,564,567,1,,,Turning & Milling,Turning & Milling,ID3846,999,628
567,28,6,567,"(565, 566)",568,0,,,Lapping,Lapping,ID4445,26639,5702
568,28,End,568,567,None,0,,,End,End,End,0,0
571,29,Start,571,None,572,0,,,Start,Start,Start,0,0
572,29,21,572,571,573,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,7691,262
573,29,5,573,572,574,0,,,Grinding Rework,Grinding Rework,ID4528,13898,955
574,29,2,574,573,575,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,32432,7007
575,29,21,575,574,576,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,17425,8673
576,29,11,576,575,577,0,,,Packing,Packing,ID4820,2154,3649
577,29,21,577,576,578,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,74777,10778
578,29,20,578,577,579,0,,,Turning & Milling,Turning & Milling,ID4529,9242,36087
579,29,7,579,578,580,0,,,Laser Marking,Laser Marking,ID4882,7606,8598
580,29,6,580,579,581,0,,,Lapping,Lapping,ID4882,323327,2626
581,29,21,581,580,582,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,88716,5509
582,29,11,582,581,583,0,,,Packing,Packing,ID4491,28290,3453
583,29,13,583,582,584,0,,,Round Grinding,Round Grinding,ID4445,45,6346
584,29,2,584,583,585,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,93727,6200
585,29,End,585,584,None,0,,,End,End,End,0,0
588,30,Start,588,None,589,0,,,Start,Start,Start,0,0
589,30,20,589,588,590,0,,,Turning & Milling,Turning & Milling,ID4932,0,9442
590,30,20,590,589,"(591, 593, 595, 597)",0,,,Turning & Milling,Turning & Milling,ID0997,55,19688
591,30,7,591,590,592,1,,,Laser Marking,Laser Marking,ID4882,50305,3892
592,30,20,592,591,598,1,,,Turning & Milling,Turning & Milling,ID4641,21256,4553
593,30,7,593,590,594,1,,,Laser Marking,Laser Marking,ID0998,71363,7667
594,30,20,594,593,598,1,,,Turning & Milling,Turning & Milling,ID4872,2518,23909
595,30,7,595,590,596,1,,,Laser Marking,Laser Marking,ID0998,338,4228
596,30,20,596,595,598,1,,,Turning & Milling,Turning & Milling,ID4794,10219,1294
597,30,20,597,590,598,1,,,Turning & Milling,Turning & Milling,ID4132,401,4466
598,30,20,598,"(592, 594, 596, 597)",599,0,,,Turning & Milling,Turning & Milling,ID4219,0,4641
599,30,20,599,598,600,0,,,Turning & Milling,Turning & Milling,ID4167,2,14761
600,30,20,600,599,601,0,,,Turning & Milling,Turning & Milling,ID4932,14631,49063
601,30,21,601,600,602,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,638,407
602,30,7,602,601,603,0,,,Laser Marking,Laser Marking,ID0998,17025,1072
603,30,6,603,602,604,0,,,Lapping,Lapping,ID0998,296467,4555
604,30,6,604,603,"(605, 606)",0,,,Lapping,Lapping,ID0998,148081,6281
605,30,6,605,604,607,1,,,Lapping,Lapping,ID4882,10988,11513
606,30,13,606,604,607,1,,,Round Grinding,Round Grinding,ID4872,48296,45849
607,30,13,607,"(605, 606)","(608, 610)",0,,,Round Grinding,Round Grinding,ID4528,52,12552
608,30,13,608,607,609,1,,,Round Grinding,Round Grinding,ID4355,73,119
609,30,13,609,608,611,1,,,Round Grinding,Round Grinding,ID4618,6227,4173
610,30,13,610,607,611,1,,,Round Grinding,Round Grinding,ID4872,818,1333
611,30,13,611,"(609, 610)",612,0,,,Round Grinding,Round Grinding,ID4287,194224,14905
612,30,13,612,611,"(613, 614)",0,,,Round Grinding,Round Grinding,ID0420,430644,12261
613,30,5,613,612,617,1,,,Grinding Rework,Grinding Rework,ID4872,1490,16076
614,30,13,614,612,615,1,,,Round Grinding,Round Grinding,ID4528,157605,4115
615,30,13,615,614,616,1,,,Round Grinding,Round Grinding,ID4872,1078,7264
616,30,13,616,615,617,1,,,Round Grinding,Round Grinding,ID4445,155707,35090
617,30,5,617,"(613, 616)",618,0,,,Grinding Rework,Grinding Rework,ID0998,44701,12371
618,30,End,618,617,None,0,,,End,End,End,0,0
621,31,Start,621,None,"(622, 623)",0,,,Start,Start,Start,0,0
622,31,20,622,621,624,1,,,Turning & Milling,Turning & Milling,ID4219,182,8281
623,31,22,623,621,624,1,,,Turning Q.C.,Turning Q.C.,ID4618,21049,3059
624,31,20,624,"(622, 623)",625,0,,,Turning & Milling,Turning & Milling,ID4167,5079,12467
625,31,20,625,624,"(626, 629)",0,,,Turning & Milling,Turning & Milling,ID4641,149368,1443
626,31,20,626,625,627,1,,,Turning & Milling,Turning & Milling,ID4529,1685,12682
627,31,8,627,626,628,1,,,Milling,Milling,ID4326,26602,10824
628,31,2,628,627,631,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,4177,9516
629,31,21,629,625,630,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,9486,2521
630,31,20,630,629,631,1,,,Turning & Milling,Turning & Milling,ID4529,46774,13215
631,31,20,631,"(628, 630)",632,0,,,Turning & Milling,Turning & Milling,ID4167,5306,24861
632,31,20,632,631,"(633, 634)",0,,,Turning & Milling,Turning & Milling,ID4794,325,28746
633,31,20,633,632,636,1,,,Turning & Milling,Turning & Milling,ID0997,9,30457
634,31,20,634,632,635,1,,,Turning & Milling,Turning & Milling,ID4429,26010,28669
635,31,20,635,634,636,1,,,Turning & Milling,Turning & Milling,ID4167,67851,4562
636,31,20,636,"(633, 635)","(637, 638)",0,,,Turning & Milling,Turning & Milling,ID4794,22620,43707
637,31,20,637,636,639,1,,,Turning & Milling,Turning & Milling,ID4641,4380,4992
638,31,20,638,636,639,1,,,Turning & Milling,Turning & Milling,ID3846,1186,245
639,31,20,639,"(637, 638)",640,0,,,Turning & Milling,Turning & Milling,ID0997,51655,4625
640,31,21,640,639,641,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,16683,352
641,31,6,641,640,"(642, 644)",0,,,Lapping,Lapping,ID4882,1127,3265
642,31,13,642,641,643,1,,,Round Grinding,Round Grinding,ID4385,8231,29119
643,31,13,643,642,645,1,,,Round Grinding,Round Grinding,ID0420,9653,29188
644,31,13,644,641,645,1,,,Round Grinding,Round Grinding,ID0420,31,7620
645,31,13,645,"(643, 644)","(646, 647)",0,,,Round Grinding,Round Grinding,ID4445,398,21747
646,31,13,646,645,648,1,,,Round Grinding,Round Grinding,ID4287,399,819
647,31,13,647,645,648,1,,,Round Grinding,Round Grinding,ID4872,70180,51
648,31,13,648,"(646, 647)",649,0,,,Round Grinding,Round Grinding,ID0420,3874,38021
649,31,13,649,648,650,0,,,Round Grinding,Round Grinding,ID4355,125,19414
650,31,13,650,649,651,0,,,Round Grinding,Round Grinding,ID4163,14741,5270
651,31,2,651,650,652,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,1892,6507
652,31,2,652,651,653,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,65030,71
653,31,2,653,652,"(654, 655)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,368,2062
654,31,2,654,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,934,1395
655,31,2,655,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,623444,3184
656,31,2,656,"(654, 655)","(657, 658)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,407618,14964
657,31,11,657,656,659,1,,,Packing,Packing,ID4820,269347,4530
658,31,11,658,656,659,1,,,Packing,Packing,ID4820,77335,3834
659,31,End,659,"(657, 658)",None,0,,,End,End,End,0,0
662,32,Start,662,None,663,0,,,Start,Start,Start,0,0
663,32,21,663,662,664,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,6189,310
664,32,7,664,663,665,0,,,Laser Marking,Laser Marking,ID0998,23076,2164
665,32,7,665,664,666,0,,,Laser Marking,Laser Marking,ID0998,5412,3132
666,32,6,666,665,667,0,,,Lapping,Lapping,ID0998,899031,13651
667,32,6,667,666,668,0,,,Lapping,Lapping,ID4445,187213,43906
668,32,2,668,667,669,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,14051,1240
669,32,2,669,668,"(670, 671)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,32500,3190
670,32,11,670,669,672,1,,,Packing,Packing,ID4820,57113,3499
671,32,11,671,669,672,1,,,Packing,Packing,ID4820,63164,3846
672,32,End,672,"(670, 671)",None,0,,,End,End,End,0,0
675,33,Start,675,None,676,0,,,Start,Start,Start,0,0
676,33,20,676,675,677,0,,,Turning & Milling,Turning & Milling,ID4132,5834,3988
677,33,20,677,676,678,0,,,Turning & Milling,Turning & Milling,ID4167,1597,40252
678,33,20,678,677,679,0,,,Turning & Milling,Turning & Milling,ID4429,546,25946
679,33,20,679,678,680,0,,,Turning & Milling,Turning & Milling,ID4932,7097,22
680,33,20,680,679,681,0,,,Turning & Milling,Turning & Milling,ID0997,0,2954
681,33,20,681,680,682,0,,,Turning & Milling,Turning & Milling,ID4794,508,24299
682,33,20,682,681,683,0,,,Turning & Milling,Turning & Milling,ID4167,0,231
683,33,20,683,682,684,0,,,Turning & Milling,Turning & Milling,ID4641,5007,34331
684,33,21,684,683,685,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,4998,1310
685,33,7,685,684,686,0,,,Laser Marking,Laser Marking,ID4882,62620,4539
686,33,6,686,685,687,0,,,Lapping,Lapping,ID4882,955,7028
687,33,13,687,686,688,0,,,Round Grinding,Round Grinding,ID4385,14536,1720
688,33,13,688,687,689,0,,,Round Grinding,Round Grinding,ID4445,18025,6701
689,33,13,689,688,690,0,,,Round Grinding,Round Grinding,ID4445,12457,248
690,33,2,690,689,691,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,885,1078
691,33,5,691,690,692,0,,,Grinding Rework,Grinding Rework,ID0998,78215,1109
692,33,5,692,691,693,0,,,Grinding Rework,Grinding Rework,ID4528,36801,21993
693,33,5,693,692,694,0,,,Grinding Rework,Grinding Rework,ID4872,4032,2241
694,33,5,694,693,695,0,,,Grinding Rework,Grinding Rework,ID4528,1882,11391
695,33,11,695,694,696,0,,,Packing,Packing,ID4820,43552,4951
696,33,2,696,695,697,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,80462,6121
697,33,End,697,696,None,0,,,End,End,End,0,0
700,34,Start,700,None,"(701, 703)",0,,,Start,Start,Start,0,0
701,34,20,701,700,702,1,,,Turning & Milling,Turning & Milling,ID4529,26370,1012
702,34,20,702,701,704,1,,,Turning & Milling,Turning & Milling,ID4794,10446,7174
703,34,21,703,700,704,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,1596,1371
704,34,20,704,"(702, 703)",705,0,,,Turning & Milling,Turning & Milling,ID4219,2028,27808
705,34,20,705,704,706,0,,,Turning & Milling,Turning & Milling,ID3846,10185,1550
706,34,21,706,705,707,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,28855,1688
707,34,20,707,706,"(708, 709)",0,,,Turning & Milling,Turning & Milling,ID4429,31055,113
708,34,20,708,707,710,1,,,Turning & Milling,Turning & Milling,ID4167,2815,3841
709,34,20,709,707,710,1,,,Turning & Milling,Turning & Milling,ID4529,2979,4536
710,34,6,710,"(708, 709)",711,0,,,Lapping,Lapping,ID0998,3480,4883
711,34,7,711,710,712,0,,,Laser Marking,Laser Marking,ID0998,102503,3170
712,34,21,712,711,713,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,328140,5772
713,34,21,713,712,714,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,77747,1503
714,34,2,714,713,"(715, 717, 718, 719)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,224308,3913
715,34,2,715,714,716,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,13786,6702
716,34,2,716,715,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,882,5511
717,34,2,717,714,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,55,777
718,34,6,718,714,720,1,,,Lapping,Lapping,ID0998,86887,13110
719,34,7,719,714,720,1,,,Laser Marking,Laser Marking,ID0998,53795,16320
720,34,11,720,"(716, 717, 718, 719)",721,0,,,Packing,Packing,ID4820,160569,4240
