Unnamed: 0,caseid,act,index,last,next,if_para,start_timestamp,end_timestamp,resource,activity,res,wait,process
361,17,13,361,360,364,1,,,Round Grinding,Round Grinding,ID4287,11278,7221
362,17,13,362,358,363,1,,,Round Grinding,Round Grinding,ID0420,29225,601
363,17,13,363,362,364,1,,,Round Grinding,Round Grinding,ID4385,468,286
364,17,13,364,"(361, 363)","(365, 367)",0,,,Round Grinding,Round Grinding,ID4385,4666,7460
365,17,2,365,364,366,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,40068,4841
366,17,2,366,365,368,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,157077,641
367,17,13,367,364,368,1,,,Round Grinding,Round Grinding,ID4385,18794,3347
368,17,11,368,"(366, 367)",369,0,,,Packing,Packing,ID4820,689844,5533
369,17,End,369,368,None,0,,,End,End,End,0,0
372,18,Start,372,None,373,0,,,Start,Start,Start,0,0
373,18,20,373,372,374,0,,,Turning & Milling,Turning & Milling,ID0997,7554,27531
374,18,20,374,373,375,0,,,Turning & Milling,Turning & Milling,ID0997,45523,16275
375,18,20,375,374,"(376, 377)",0,,,Turning & Milling,Turning & Milling,ID4529,14530,49805
376,18,20,376,375,378,1,,,Turning & Milling,Turning & Milling,ID4429,32986,4825
377,18,20,377,375,378,1,,,Turning & Milling,Turning & Milling,ID3846,1026,14572
378,18,21,378,"(376, 377)",379,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,87929,4521
379,18,7,379,378,"(380, 381)",0,,,Laser Marking,Laser Marking,ID0998,361108,443
380,18,2,380,379,382,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,39449,4018
381,18,13,381,379,382,1,,,Round Grinding,Round Grinding,ID4445,43273,5616
382,18,11,382,"(380, 381)",383,0,,,Packing,Packing,ID4820,357772,4386
383,18,End,383,382,None,0,,,End,End,End,0,0
386,19,Start,386,None,387,0,,,Start,Start,Start,0,0
387,19,13,387,386,388,0,,,Round Grinding,Round Grinding,ID4385,1110,9007
388,19,13,388,387,389,0,,,Round Grinding,Round Grinding,ID4355,255520,290
389,19,5,389,388,"(390, 392, 394)",0,,,Grinding Rework,Grinding Rework,ID4528,34877,20172
390,19,5,390,389,391,1,,,Grinding Rework,Grinding Rework,ID4872,4281,5443
391,19,5,391,390,396,1,,,Grinding Rework,Grinding Rework,ID4445,75719,8621
392,19,6,392,389,393,1,,,Lapping,Lapping,ID4882,5319,1121
393,19,5,393,392,396,1,,,Grinding Rework,Grinding Rework,ID4872,37230,28
394,19,6,394,389,395,1,,,Lapping,Lapping,ID0998,210138,2149
395,19,5,395,394,396,1,,,Grinding Rework,Grinding Rework,ID4528,346754,11438
396,19,5,396,"(391, 393, 395)",397,0,,,Grinding Rework,Grinding Rework,ID4872,39654,15380
397,19,3,397,396,398,0,,,Fix,Fix,ID4287,238932,534
398,19,5,398,397,399,0,,,Grinding Rework,Grinding Rework,ID4882,194,4952
399,19,5,399,398,400,0,,,Grinding Rework,Grinding Rework,ID4872,18531,3792
400,19,5,400,399,401,0,,,Grinding Rework,Grinding Rework,ID4528,70246,21154
401,19,5,401,400,402,0,,,Grinding Rework,Grinding Rework,ID4528,88690,6214
402,19,5,402,401,403,0,,,Grinding Rework,Grinding Rework,ID4528,265066,12961
403,19,5,403,402,404,0,,,Grinding Rework,Grinding Rework,ID4882,101523,19225
404,19,5,404,403,405,0,,,Grinding Rework,Grinding Rework,ID4528,469501,525
405,19,5,405,404,406,0,,,Grinding Rework,Grinding Rework,ID4287,70811,2733
406,19,5,406,405,407,0,,,Grinding Rework,Grinding Rework,ID4445,656,7412
407,19,5,407,406,408,0,,,Grinding Rework,Grinding Rework,ID0998,175699,8792
408,19,5,408,407,409,0,,,Grinding Rework,Grinding Rework,ID0420,85676,2261
409,19,5,409,408,410,0,,,Grinding Rework,Grinding Rework,ID4872,63362,13557
410,19,5,410,409,411,0,,,Grinding Rework,Grinding Rework,ID4528,80670,6163
411,19,5,411,410,412,0,,,Grinding Rework,Grinding Rework,ID4872,1744476,8642
412,19,5,412,411,413,0,,,Grinding Rework,Grinding Rework,ID4872,31644,23179
413,19,5,413,412,414,0,,,Grinding Rework,Grinding Rework,ID4882,10268,19243
414,19,5,414,413,415,0,,,Grinding Rework,Grinding Rework,ID4872,2423,1003
415,19,5,415,414,416,0,,,Grinding Rework,Grinding Rework,ID4882,2942677,9383
416,19,5,416,415,417,0,,,Grinding Rework,Grinding Rework,ID4528,359631,6147
417,19,21,417,416,"(418, 419, 420, 421)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,5,582
418,19,6,418,417,422,1,,,Lapping,Lapping,ID4882,69811,179
419,19,7,419,417,422,1,,,Laser Marking,Laser Marking,ID0998,977,2986
420,19,13,420,417,422,1,,,Round Grinding,Round Grinding,ID0420,15125,21127
421,19,13,421,417,422,1,,,Round Grinding,Round Grinding,ID4528,5652,28862
422,19,End,422,"(418, 419, 420, 421)",None,0,,,End,End,End,0,0
425,20,Start,425,None,426,0,,,Start,Start,Start,0,0
426,20,20,426,425,"(427, 428)",0,,,Turning & Milling,Turning & Milling,ID4529,1913,4610
427,20,20,427,426,429,1,,,Turning & Milling,Turning & Milling,ID0997,14228,5695
428,20,21,428,426,429,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,13570,3026
429,20,20,429,"(427, 428)",430,0,,,Turning & Milling,Turning & Milling,ID3846,433,11172
430,20,20,430,429,431,0,,,Turning & Milling,Turning & Milling,ID4429,106345,22788
431,20,20,431,430,432,0,,,Turning & Milling,Turning & Milling,ID4445,8211,9172
432,20,20,432,431,433,0,,,Turning & Milling,Turning & Milling,ID4932,9,8258
433,20,20,433,432,434,0,,,Turning & Milling,Turning & Milling,ID4529,18389,8097
434,20,20,434,433,"(435, 437)",0,,,Turning & Milling,Turning & Milling,ID4529,2824,3233
435,20,20,435,434,436,1,,,Turning & Milling,Turning & Milling,ID0997,6331,15033
436,20,21,436,435,439,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,72,995
437,20,21,437,434,438,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,3983,7199
438,20,20,438,437,439,1,,,Turning & Milling,Turning & Milling,ID4718,42103,1768
439,20,7,439,"(436, 438)","(440, 441)",0,,,Laser Marking,Laser Marking,ID0998,4466,1732
440,20,6,440,439,443,1,,,Lapping,Lapping,ID0998,303367,8608
441,20,7,441,439,442,1,,,Laser Marking,Laser Marking,ID4882,177219,4029
442,20,6,442,441,443,1,,,Lapping,Lapping,ID4882,2684,52
443,20,13,443,"(440, 442)",444,0,,,Round Grinding,Round Grinding,ID4528,31488,11340
444,20,13,444,443,445,0,,,Round Grinding,Round Grinding,ID4872,14335,2197
445,20,13,445,444,446,0,,,Round Grinding,Round Grinding,ID4528,1099,2190
446,20,13,446,445,447,0,,,Round Grinding,Round Grinding,ID4528,32850,10225
447,20,13,447,446,448,0,,,Round Grinding,Round Grinding,ID4355,33930,1520
448,20,21,448,447,449,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,342,731
449,20,13,449,448,450,0,,,Round Grinding,Round Grinding,ID0420,306,1262
450,20,13,450,449,451,0,,,Round Grinding,Round Grinding,ID4493,282,6752
451,20,13,451,450,452,0,,,Round Grinding,Round Grinding,ID4528,11878,4590
452,20,2,452,451,453,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,26373,31
453,20,11,453,452,454,0,,,Packing,Packing,ID4820,68717,3325
454,20,End,454,453,None,0,,,End,End,End,0,0
457,21,Start,457,None,"(458, 459)",0,,,Start,Start,Start,0,0
458,21,20,458,457,460,1,,,Turning & Milling,Turning & Milling,ID4641,4087,23356
459,21,20,459,457,460,1,,,Turning & Milling,Turning & Milling,ID4219,736,31261
460,21,20,460,"(458, 459)",461,0,,,Turning & Milling,Turning & Milling,ID4429,47365,12594
461,21,20,461,460,462,0,,,Turning & Milling,Turning & Milling,ID4794,349,15408
462,21,20,462,461,463,0,,,Turning & Milling,Turning & Milling,ID4718,2378,14775
463,21,21,463,462,464,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,1066,11013
464,21,2,464,463,465,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,218460,3633
465,21,21,465,464,466,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,1811,5564
466,21,7,466,465,467,0,,,Laser Marking,Laser Marking,ID4882,149015,2306
467,21,6,467,466,468,0,,,Lapping,Lapping,ID0998,156878,5057
468,21,2,468,467,469,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,8916,713
469,21,2,469,468,470,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,94637,139
470,21,20,470,469,471,0,,,Turning & Milling,Turning & Milling,ID0937,45746,23929
471,21,11,471,470,472,0,,,Packing,Packing,ID4820,87913,3707
472,21,End,472,471,None,0,,,End,End,End,0,0
475,22,Start,475,None,476,0,,,Start,Start,Start,0,0
476,22,20,476,475,477,0,,,Turning & Milling,Turning & Milling,ID4794,2032,10919
477,22,20,477,476,478,0,,,Turning & Milling,Turning & Milling,ID4794,12981,21001
478,22,20,478,477,"(479, 481)",0,,,Turning & Milling,Turning & Milling,ID0997,15,165
479,22,20,479,478,480,1,,,Turning & Milling,Turning & Milling,ID4932,4,21972
480,22,20,480,479,482,1,,,Turning & Milling,Turning & Milling,ID4641,237789,38241
481,22,20,481,478,482,1,,,Turning & Milling,Turning & Milling,ID4132,278,21490
482,22,21,482,"(480, 481)",483,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,678757,5977
483,22,7,483,482,"(484, 485)",0,,,Laser Marking,Laser Marking,ID0998,48600,2874
484,22,2,484,483,487,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,4817,8114
485,22,2,485,483,486,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,11815,4655
486,22,13,486,485,487,1,,,Round Grinding,Round Grinding,ID4160,346,1602
487,22,11,487,"(484, 486)",488,0,,,Packing,Packing,ID4820,32643,4265
488,22,End,488,487,None,0,,,End,End,End,0,0
491,23,Start,491,None,492,0,,,Start,Start,Start,0,0
492,23,19,492,491,493,0,,,Turning,Turning,ID4219,14952,8645
493,23,19,493,492,494,0,,,Turning,Turning,ID3846,12447,1431
494,23,22,494,493,495,0,,,Turning Q.C.,Turning Q.C.,ID4287,18353,4612
495,23,4,495,494,496,0,,,Flat Grinding,Flat Grinding,ID0998,419,1191
496,23,6,496,495,497,0,,,Lapping,Lapping,ID0998,75,1650
497,23,22,497,496,"(498, 499)",0,,,Turning Q.C.,Turning Q.C.,ID4163,13498,178
498,23,6,498,497,500,1,,,Lapping,Lapping,ID4882,58405,7432
499,23,7,499,497,500,1,,,Laser Marking,Laser Marking,ID0998,184821,5751
500,23,11,500,"(498, 499)",501,0,,,Packing,Packing,ID4820,27051,3778
501,23,2,501,500,502,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,3224,8562
502,23,End,502,501,None,0,,,End,End,End,0,0
505,24,Start,505,None,"(506, 507)",0,,,Start,Start,Start,0,0
506,24,13,506,505,508,1,,,Round Grinding,Round Grinding,ID0420,2202,31382
507,24,13,507,505,508,1,,,Round Grinding,Round Grinding,ID4385,20808,7319
508,24,End,508,"(506, 507)",None,0,,,End,End,End,0,0
511,25,Start,511,None,512,0,,,Start,Start,Start,0,0
512,25,6,512,511,513,0,,,Lapping,Lapping,ID0998,6999,28601
513,25,End,513,512,None,0,,,End,End,End,0,0
516,26,Start,516,None,"(517, 519)",0,,,Start,Start,Start,0,0
517,26,20,517,516,518,1,,,Turning & Milling,Turning & Milling,ID4932,102697,29869
518,26,20,518,517,521,1,,,Turning & Milling,Turning & Milling,ID4794,23890,566
519,26,21,519,516,520,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,93971,812
520,26,7,520,519,521,1,,,Laser Marking,Laser Marking,ID0998,1617074,7426
521,26,6,521,"(518, 520)",522,0,,,Lapping,Lapping,ID4882,22530,4325
522,26,7,522,521,523,0,,,Laser Marking,Laser Marking,ID0998,20625,4370
523,26,2,523,522,"(524, 525)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,90294,6537
524,26,11,524,523,526,1,,,Packing,Packing,ID4820,25279,4008
525,26,11,525,523,526,1,,,Packing,Packing,ID4820,76482,3197
526,26,End,526,"(524, 525)",None,0,,,End,End,End,0,0
529,27,Start,529,None,530,0,,,Start,Start,Start,0,0
530,27,21,530,529,531,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,113072,349
531,27,4,531,530,532,0,,,Flat Grinding,Flat Grinding,ID4445,46444,15680
532,27,6,532,531,"(533, 534)",0,,,Lapping,Lapping,ID4794,20574,4466
533,27,4,533,532,535,1,,,Flat Grinding,Flat Grinding,ID4882,7810,990
534,27,6,534,532,535,1,,,Lapping,Lapping,ID4882,285,1016
535,27,4,535,"(533, 534)",536,0,,,Flat Grinding,Flat Grinding,ID4820,13191,5486
536,27,13,536,535,537,0,,,Round Grinding,Round Grinding,ID4287,77993,283
537,27,13,537,536,538,0,,,Round Grinding,Round Grinding,ID4445,6,9880
538,27,13,538,537,539,0,,,Round Grinding,Round Grinding,ID4385,23625,6299
539,27,13,539,538,540,0,,,Round Grinding,Round Grinding,ID4287,1806869,34711
540,27,13,540,539,541,0,,,Round Grinding,Round Grinding,ID3854,10398,5798
541,27,13,541,540,542,0,,,Round Grinding,Round Grinding,ID4445,5715,10517
542,27,11,542,541,543,0,,,Packing,Packing,ID4491,146255,4305
543,27,2,543,542,544,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,20,6352
544,27,End,544,543,None,0,,,End,End,End,0,0
547,28,Start,547,None,"(548, 549)",0,,,Start,Start,Start,0,0
548,28,20,548,547,550,1,,,Turning & Milling,Turning & Milling,ID4718,22976,2255
549,28,20,549,547,550,1,,,Turning & Milling,Turning & Milling,ID4219,171761,5527
550,28,20,550,"(548, 549)","(551, 552)",0,,,Turning & Milling,Turning & Milling,ID4167,10874,25652
551,28,20,551,550,553,1,,,Turning & Milling,Turning & Milling,ID4529,7070,2281
552,28,21,552,550,553,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,20342,4765
553,28,20,553,"(551, 552)","(554, 555)",0,,,Turning & Milling,Turning & Milling,ID4529,1915,14186
554,28,20,554,553,556,1,,,Turning & Milling,Turning & Milling,ID4219,541,5736
555,28,21,555,553,556,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,23590,255
556,28,20,556,"(554, 555)",557,0,,,Turning & Milling,Turning & Milling,ID4641,4897,8928
557,28,20,557,556,"(558, 559)",0,,,Turning & Milling,Turning & Milling,ID4529,319,44603
558,28,20,558,557,561,1,,,Turning & Milling,Turning & Milling,ID4932,85,14934
559,28,20,559,557,560,1,,,Turning & Milling,Turning & Milling,ID4932,1808,1595
560,28,20,560,559,561,1,,,Turning & Milling,Turning & Milling,ID4429,1891,13679
561,28,21,561,"(558, 560)",562,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,287,9616
562,28,7,562,561,563,0,,,Laser Marking,Laser Marking,ID4882,255,233
563,28,7,563,562,564,0,,,Laser Marking,Laser Marking,ID4882,42927,63
564,28,6,564,563,"(565, 566)",0,,,Lapping,Lapping,ID4882,50479,5995
565,28,7,565,564,567,1,,,Laser Marking,Laser Marking,ID0998,74906,1653
566,28,20,566,564,567,1,,,Turning & Milling,Turning & Milling,ID4163,894,25006
567,28,6,567,"(565, 566)",568,0,,,Lapping,Lapping,ID4882,15511,3527
568,28,End,568,567,None,0,,,End,End,End,0,0
571,29,Start,571,None,572,0,,,Start,Start,Start,0,0
572,29,21,572,571,573,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,63842,10141
573,29,5,573,572,574,0,,,Grinding Rework,Grinding Rework,ID4528,246350,4495
574,29,2,574,573,575,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,109514,424
575,29,21,575,574,576,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,116,576
576,29,11,576,575,577,0,,,Packing,Packing,ID4820,86229,2550
577,29,21,577,576,578,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,32,42
578,29,20,578,577,579,0,,,Turning & Milling,Turning & Milling,ID4794,30655,36728
579,29,7,579,578,580,0,,,Laser Marking,Laser Marking,ID0998,52173,15493
580,29,6,580,579,581,0,,,Lapping,Lapping,ID0998,5498,12803
581,29,21,581,580,582,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,113066,7633
582,29,11,582,581,583,0,,,Packing,Packing,ID4820,100485,4639
583,29,13,583,582,584,0,,,Round Grinding,Round Grinding,ID4385,51640,14652
584,29,2,584,583,585,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,120734,1330
585,29,End,585,584,None,0,,,End,End,End,0,0
588,30,Start,588,None,589,0,,,Start,Start,Start,0,0
589,30,20,589,588,590,0,,,Turning & Milling,Turning & Milling,ID4718,93319,5264
590,30,20,590,589,"(591, 593, 595, 597)",0,,,Turning & Milling,Turning & Milling,ID3846,76653,4466
591,30,7,591,590,592,1,,,Laser Marking,Laser Marking,ID4882,2935,6353
592,30,20,592,591,598,1,,,Turning & Milling,Turning & Milling,ID4132,21,4738
593,30,7,593,590,594,1,,,Laser Marking,Laser Marking,ID4109,2016,3895
594,30,20,594,593,598,1,,,Turning & Milling,Turning & Milling,ID3846,6307,17586
595,30,7,595,590,596,1,,,Laser Marking,Laser Marking,ID0998,213277,1640
596,30,20,596,595,598,1,,,Turning & Milling,Turning & Milling,ID4429,974,21958
597,30,20,597,590,598,1,,,Turning & Milling,Turning & Milling,ID4718,82808,10552
598,30,20,598,"(592, 594, 596, 597)",599,0,,,Turning & Milling,Turning & Milling,ID3846,289,17663
599,30,20,599,598,600,0,,,Turning & Milling,Turning & Milling,ID4429,6046,35077
600,30,20,600,599,601,0,,,Turning & Milling,Turning & Milling,ID3846,4529,8392
601,30,21,601,600,602,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,11253,5177
602,30,7,602,601,603,0,,,Laser Marking,Laser Marking,ID0998,361994,942
603,30,6,603,602,604,0,,,Lapping,Lapping,ID4445,132677,1264
604,30,6,604,603,"(605, 606)",0,,,Lapping,Lapping,ID4872,5043,2913
605,30,6,605,604,607,1,,,Lapping,Lapping,ID4872,70114,300
606,30,13,606,604,607,1,,,Round Grinding,Round Grinding,ID4163,13294,395
607,30,13,607,"(605, 606)","(608, 610)",0,,,Round Grinding,Round Grinding,ID4445,188,15929
608,30,13,608,607,609,1,,,Round Grinding,Round Grinding,ID4528,12079,15361
609,30,13,609,608,611,1,,,Round Grinding,Round Grinding,ID4163,2655,5517
610,30,13,610,607,611,1,,,Round Grinding,Round Grinding,ID4445,594494,1920
611,30,13,611,"(609, 610)",612,0,,,Round Grinding,Round Grinding,ID4385,16867,21850
612,30,13,612,611,"(613, 614)",0,,,Round Grinding,Round Grinding,ID4445,27342,71
613,30,5,613,612,617,1,,,Grinding Rework,Grinding Rework,ID4528,2986,20724
614,30,13,614,612,615,1,,,Round Grinding,Round Grinding,ID4163,57470,9685
615,30,13,615,614,616,1,,,Round Grinding,Round Grinding,ID4445,5337,25685
616,30,13,616,615,617,1,,,Round Grinding,Round Grinding,ID4287,3897,33056
617,30,5,617,"(613, 616)",618,0,,,Grinding Rework,Grinding Rework,ID4872,177495,1996
618,30,End,618,617,None,0,,,End,End,End,0,0
621,31,Start,621,None,"(622, 623)",0,,,Start,Start,Start,0,0
622,31,20,622,621,624,1,,,Turning & Milling,Turning & Milling,ID4932,2788,26887
623,31,22,623,621,624,1,,,Turning Q.C.,Turning Q.C.,ID4493,35553,17512
624,31,20,624,"(622, 623)",625,0,,,Turning & Milling,Turning & Milling,ID0997,328296,4672
625,31,20,625,624,"(626, 629)",0,,,Turning & Milling,Turning & Milling,ID4529,8822,2492
626,31,20,626,625,627,1,,,Turning & Milling,Turning & Milling,ID0997,12783,986
627,31,8,627,626,628,1,,,Milling,Milling,ID4326,427747,56183
628,31,2,628,627,631,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,59,4445
629,31,21,629,625,630,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,820552,3878
630,31,20,630,629,631,1,,,Turning & Milling,Turning & Milling,ID4932,83764,41171
631,31,20,631,"(628, 630)",632,0,,,Turning & Milling,Turning & Milling,ID3846,5295,386
632,31,20,632,631,"(633, 634)",0,,,Turning & Milling,Turning & Milling,ID4794,2009,6636
633,31,20,633,632,636,1,,,Turning & Milling,Turning & Milling,ID4529,1294,8028
634,31,20,634,632,635,1,,,Turning & Milling,Turning & Milling,ID4641,92366,47605
635,31,20,635,634,636,1,,,Turning & Milling,Turning & Milling,ID4932,853,30173
636,31,20,636,"(633, 635)","(637, 638)",0,,,Turning & Milling,Turning & Milling,ID4429,11574,248
637,31,20,637,636,639,1,,,Turning & Milling,Turning & Milling,ID4641,787,14660
638,31,20,638,636,639,1,,,Turning & Milling,Turning & Milling,ID4932,4805,20250
639,31,20,639,"(637, 638)",640,0,,,Turning & Milling,Turning & Milling,ID4641,3613,25371
640,31,21,640,639,641,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,523,439
641,31,6,641,640,"(642, 644)",0,,,Lapping,Lapping,ID0937,439133,4
642,31,13,642,641,643,1,,,Round Grinding,Round Grinding,ID4445,254,4968
643,31,13,643,642,645,1,,,Round Grinding,Round Grinding,ID4385,409,2972
644,31,13,644,641,645,1,,,Round Grinding,Round Grinding,ID4872,27412,7735
645,31,13,645,"(643, 644)","(646, 647)",0,,,Round Grinding,Round Grinding,ID4163,21,18441
646,31,13,646,645,648,1,,,Round Grinding,Round Grinding,ID4872,881,22428
647,31,13,647,645,648,1,,,Round Grinding,Round Grinding,ID4445,21244,21281
648,31,13,648,"(646, 647)",649,0,,,Round Grinding,Round Grinding,ID4355,30685,17833
649,31,13,649,648,650,0,,,Round Grinding,Round Grinding,ID4528,11584,8527
650,31,13,650,649,651,0,,,Round Grinding,Round Grinding,ID4528,59879,9089
651,31,2,651,650,652,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,16607,6595
652,31,2,652,651,653,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,47251,6113
653,31,2,653,652,"(654, 655)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,372,11954
654,31,2,654,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,1429,3973
655,31,2,655,653,656,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,19119,14
656,31,2,656,"(654, 655)","(657, 658)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,9346,3220
657,31,11,657,656,659,1,,,Packing,Packing,ID4820,37969,4669
658,31,11,658,656,659,1,,,Packing,Packing,ID4820,20325,3836
659,31,End,659,"(657, 658)",None,0,,,End,End,End,0,0
662,32,Start,662,None,663,0,,,Start,Start,Start,0,0
663,32,21,663,662,664,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,11140,5567
664,32,7,664,663,665,0,,,Laser Marking,Laser Marking,ID4355,304256,4196
665,32,7,665,664,666,0,,,Laser Marking,Laser Marking,ID4882,6574,3175
666,32,6,666,665,667,0,,,Lapping,Lapping,ID4882,57151,4532
667,32,6,667,666,668,0,,,Lapping,Lapping,ID0998,27346,4809
668,32,2,668,667,669,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,384508,9617
669,32,2,669,668,"(670, 671)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,11857,399
670,32,11,670,669,672,1,,,Packing,Packing,ID4820,23555,3175
671,32,11,671,669,672,1,,,Packing,Packing,ID4820,57379,4030
672,32,End,672,"(670, 671)",None,0,,,End,End,End,0,0
675,33,Start,675,None,676,0,,,Start,Start,Start,0,0
676,33,20,676,675,677,0,,,Turning & Milling,Turning & Milling,ID4132,976,25095
677,33,20,677,676,678,0,,,Turning & Milling,Turning & Milling,ID4429,1229,19686
678,33,20,678,677,679,0,,,Turning & Milling,Turning & Milling,ID0997,1956,19923
679,33,20,679,678,680,0,,,Turning & Milling,Turning & Milling,ID4932,74335,12665
680,33,20,680,679,681,0,,,Turning & Milling,Turning & Milling,ID4167,10735,16289
681,33,20,681,680,682,0,,,Turning & Milling,Turning & Milling,ID4641,201,3186
682,33,20,682,681,683,0,,,Turning & Milling,Turning & Milling,ID4132,406,37986
683,33,20,683,682,684,0,,,Turning & Milling,Turning & Milling,ID4641,200379,28806
684,33,21,684,683,685,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,1305,886
685,33,7,685,684,686,0,,,Laser Marking,Laser Marking,ID4882,6318,5664
686,33,6,686,685,687,0,,,Lapping,Lapping,ID0998,211772,13262
687,33,13,687,686,688,0,,,Round Grinding,Round Grinding,ID4445,573,7502
688,33,13,688,687,689,0,,,Round Grinding,Round Grinding,ID4355,1362,5357
689,33,13,689,688,690,0,,,Round Grinding,Round Grinding,ID4872,1716,3603
690,33,2,690,689,691,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,3903,1948
691,33,5,691,690,692,0,,,Grinding Rework,Grinding Rework,ID4528,521,8791
692,33,5,692,691,693,0,,,Grinding Rework,Grinding Rework,ID4528,2782,18574
693,33,5,693,692,694,0,,,Grinding Rework,Grinding Rework,ID4872,387661,7511
694,33,5,694,693,695,0,,,Grinding Rework,Grinding Rework,ID4872,4672,3599
695,33,11,695,694,696,0,,,Packing,Packing,ID4820,56433,3560
696,33,2,696,695,697,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,101330,9887
697,33,End,697,696,None,0,,,End,End,End,0,0
700,34,Start,700,None,"(701, 703)",0,,,Start,Start,Start,0,0
701,34,20,701,700,702,1,,,Turning & Milling,Turning & Milling,ID4429,20853,3711
702,34,20,702,701,704,1,,,Turning & Milling,Turning & Milling,ID4167,403,175
703,34,21,703,700,704,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,3211,6368
704,34,20,704,"(702, 703)",705,0,,,Turning & Milling,Turning & Milling,ID4167,351,1345
705,34,20,705,704,706,0,,,Turning & Milling,Turning & Milling,ID4794,256,7446
706,34,21,706,705,707,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,7221,138
707,34,20,707,706,"(708, 709)",0,,,Turning & Milling,Turning & Milling,ID4794,14229,34254
708,34,20,708,707,710,1,,,Turning & Milling,Turning & Milling,ID4932,1318,20868
709,34,20,709,707,710,1,,,Turning & Milling,Turning & Milling,ID3846,19456,3331
710,34,6,710,"(708, 709)",711,0,,,Lapping,Lapping,ID0998,18701,12473
711,34,7,711,710,712,0,,,Laser Marking,Laser Marking,ID0997,99654,19668
712,34,21,712,711,713,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,4858,10989
713,34,21,713,712,714,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,213,5184
714,34,2,714,713,"(715, 717, 718, 719)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,43268,6879
715,34,2,715,714,716,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,151205,6761
716,34,2,716,715,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,100066,4655
717,34,2,717,714,720,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,8717,1698
718,34,6,718,714,720,1,,,Lapping,Lapping,ID4882,1204,697
719,34,7,719,714,720,1,,,Laser Marking,Laser Marking,ID0998,25179,4114
