caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case46,Amend Purchase Requisition,res_a4c66106-88f4-4357-ad17-009452505ca3,Role 1,2011-01-08 11:09:23,141,0,2011-01-08 10:44:39
Case46,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-08 11:26:51,141,0,2011-01-08 11:09:29
Case46,Amend Purchase Requisition,res_611dbd25-e120-4266-a32d-6b629e6f7257,Role 1,2011-01-08 11:44:04,141,0,2011-01-08 11:26:57
Case46,Analyze Purchase Requisition,res_3544056e-e1db-4702-9d2e-ee1f4ecc4520,Role 3,2011-01-08 12:00:56,141,0,2011-01-08 11:44:10
Case9,Analyze Quotation Comparison Map,res_611dbd25-e120-4266-a32d-6b629e6f7257,Role 1,2011-01-08 12:13:19,141,0,2011-01-08 12:13:19
Case77,Create Request for Quotation,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 3,2011-01-08 12:26:22,141,0,2011-01-08 11:51:58
Case94,Create Request for Quotation,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 3,2011-01-08 12:28:23,141,1,2011-01-08 12:00:55
Case22,Confirm Purchase Order,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 2,2011-01-08 12:38:46,141,1,2011-01-07 11:05:14
Case99,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-08 13:22:09,141,0,2011-01-08 13:07:20
Case79,Amend Purchase Requisition,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-08 14:28:25,141,0,2011-01-08 14:09:45
Case79,Analyze Purchase Requisition,res_53d428cd-3b3d-4f0b-9cf9-7e886b1432f8,Role 3,2011-01-08 14:46:53,141,0,2011-01-08 14:28:31
Case17,Analyze Quotation Comparison Map,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 1,2011-01-08 14:50:31,141,0,2011-01-08 14:50:31
Case1,Send Request for Quotation to Supplier,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 4,2011-01-08 14:54:26,141,0,2011-01-08 14:11:41
Case79,Create Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 3,2011-01-08 15:06:32,141,0,2011-01-08 14:46:59
Case1,Create Quotation comparison Map,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-08 15:12:22,141,0,2011-01-08 14:54:32
Case2,Send Request for Quotation to Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-08 15:39:41,141,0,2011-01-08 14:56:04
Case82,Analyze Purchase Requisition,res_98ad28c6-3952-46f3-858f-b4d1d29106e1,Role 3,2011-01-08 16:21:31,141,0,2011-01-08 16:07:56
Case24,Create Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-08 16:46:10,141,0,2011-01-08 16:32:16
Case13,Analyze Quotation Comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-08 17:19:03,141,0,2011-01-08 16:10:49
Case9,Choose best option,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 1,2011-01-08 18:18:11,141,0,2011-01-08 12:13:25
Case9,Settle Conditions With Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-08 18:57:15,141,0,2011-01-08 18:54:48
Case16,Create Quotation comparison Map,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-08 19:02:58,141,0,2011-01-08 18:57:30
Case21,Create Quotation comparison Map,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-08 19:19:04,141,1,2011-01-08 18:58:43
Case61,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-08 19:30:11,141,0,2011-01-08 19:30:11
Case98,Amend Purchase Requisition,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-08 19:43:30,141,0,2011-01-08 19:28:55
Case98,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-08 19:59:34,141,0,2011-01-08 19:43:36
Case28,Confirm Purchase Order,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 2,2011-01-08 20:35:31,141,2,2011-01-08 00:08:39
Case17,Choose best option,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-08 21:20:35,141,1,2011-01-08 14:50:37
Case61,Amend Request for Quotation,res_57d359f4-0776-445f-9f2d-aca528312839,Role 1,2011-01-08 21:35:10,141,0,2011-01-08 21:30:52
Case55,Send Request for Quotation to Supplier,res_57d359f4-0776-445f-9f2d-aca528312839,Role 4,2011-01-08 21:36:59,141,0,2011-01-08 20:39:51
Case19,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-08 22:21:15,141,0,2011-01-08 21:57:59
Case27,Send Invoice,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 2,2011-01-08 22:36:13,141,0,2011-01-08 22:30:46
Case64,Send Request for Quotation to Supplier,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 4,2011-01-08 23:25:29,141,0,2011-01-08 21:42:20
Case13,Choose best option,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 1,2011-01-08 23:56:25,141,2,2011-01-08 17:19:09
Case7,Settle Conditions With Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-09 00:36:38,141,0,2011-01-09 00:32:33
Case5,Confirm Purchase Order,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 2,2011-01-09 01:05:32,141,1,2011-01-07 23:39:38
Case16,Analyze Quotation Comparison Map,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 1,2011-01-09 01:17:14,141,0,2011-01-09 01:17:14
Case1,Analyze Quotation Comparison Map,res_98ad28c6-3952-46f3-858f-b4d1d29106e1,Role 1,2011-01-09 01:39:58,141,0,2011-01-09 01:39:58
Case12,Create Quotation comparison Map,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 02:08:55,141,0,2011-01-09 00:23:26
Case42,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 02:09:30,141,0,2011-01-09 01:50:56
Case42,Amend Request for Quotation,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 1,2011-01-09 02:13:23,141,0,2011-01-09 02:09:36
Case42,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 02:16:06,141,0,2011-01-09 02:13:29
Case117,Amend Purchase Requisition,res_53d428cd-3b3d-4f0b-9cf9-7e886b1432f8,Role 1,2011-01-09 02:49:59,141,0,2011-01-09 02:31:54
Case98,Create Request for Quotation,res_53d428cd-3b3d-4f0b-9cf9-7e886b1432f8,Role 3,2011-01-09 02:54:16,141,0,2011-01-09 02:38:37
Case1,Choose best option,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-09 03:41:09,141,0,2011-01-09 01:40:04
Case21,Analyze Quotation Comparison Map,res_0efa1cf0-93ae-46a7-b21a-d7c247f5cbbd,Role 1,2011-01-09 04:18:51,141,0,2011-01-09 04:16:49
Case58,Amend Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 1,2011-01-09 04:53:45,141,0,2011-01-09 04:33:24
Case3,Create Quotation comparison Map,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 4,2011-01-09 05:00:31,141,0,2011-01-09 02:59:03
Case45,Create Request for Quotation,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-09 05:01:32,141,0,2011-01-09 04:51:29
Case103,Amend Purchase Requisition,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-09 06:19:59,141,1,2011-01-09 06:02:15
Case6,Approve Purchase Order for payment,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-09 06:32:25,141,0,2011-01-09 06:18:43
Case80,Amend Purchase Requisition,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-09 06:42:40,141,0,2011-01-09 05:56:15
Case80,Analyze Purchase Requisition,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 3,2011-01-09 06:54:33,141,0,2011-01-09 06:42:46
Case82,Amend Purchase Requisition,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-09 06:59:53,141,0,2011-01-09 06:47:29
Case10,Analyze Request for Quotation,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 4,2011-01-09 07:04:15,141,0,2011-01-09 06:48:28
Case80,Create Request for Quotation,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 3,2011-01-09 07:06:49,141,0,2011-01-09 06:54:39
Case8,Analyze Request for Quotation,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 4,2011-01-09 07:10:05,141,1,2011-01-09 06:55:19
Case30,Create Quotation comparison Map,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 4,2011-01-09 07:11:21,141,0,2011-01-09 06:55:23
Case81,Amend Purchase Requisition,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 1,2011-01-09 07:15:57,141,0,2011-01-09 07:02:08
Case82,Analyze Purchase Requisition,res_53d428cd-3b3d-4f0b-9cf9-7e886b1432f8,Role 3,2011-01-09 07:17:49,141,0,2011-01-09 06:59:59
Case81,Analyze Purchase Requisition,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 3,2011-01-09 07:35:14,141,1,2011-01-09 07:16:03
Case36,Create Quotation comparison Map,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 4,2011-01-09 07:40:59,141,0,2011-01-09 07:30:40
Case65,Amend Purchase Requisition,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-09 08:03:35,141,0,2011-01-09 07:40:50
Case58,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-09 09:05:13,141,0,2011-01-09 08:46:05
Case117,Analyze Purchase Requisition,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 3,2011-01-09 09:20:12,141,1,2011-01-09 08:58:11
Case103,Analyze Purchase Requisition,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 3,2011-01-09 09:34:46,141,1,2011-01-09 09:11:54
Case56,Create Purchase Order,res_a4c66106-88f4-4357-ad17-009452505ca3,Role 4,2011-01-09 09:44:36,141,0,2011-01-09 09:16:52
Case8,Amend Request for Quotation,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 1,2011-01-09 11:02:41,141,0,2011-01-09 10:41:04
Case10,Amend Request for Quotation,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 1,2011-01-09 11:09:14,141,1,2011-01-09 10:49:56
Case120,Amend Purchase Requisition,res_d4fd3845-fd2d-47ec-949c-666c5e47c143,Role 1,2011-01-09 12:00:14,141,0,2011-01-09 11:40:58
Case3,Analyze Quotation Comparison Map,res_87835eee-e292-4f90-bd23-c35df71bb613,Role 1,2011-01-09 13:13:31,141,0,2011-01-09 13:04:44
Case22,Deliver Goods Services,res_2dd7578e-224d-46ff-80f3-7426d32932b8,Role 2,2011-01-09 13:48:01,141,1,2011-01-09 13:43:00
Case21,Choose best option,res_611dbd25-e120-4266-a32d-6b629e6f7257,Role 1,2011-01-09 13:51:31,141,1,2011-01-09 13:51:31
Case16,Choose best option,res_611dbd25-e120-4266-a32d-6b629e6f7257,Role 1,2011-01-09 14:06:01,141,0,2011-01-09 09:44:02
Case82,Amend Purchase Requisition,res_611dbd25-e120-4266-a32d-6b629e6f7257,Role 1,2011-01-09 14:12:14,141,0,2011-01-09 13:55:02
Case82,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-09 14:26:57,141,0,2011-01-09 14:12:20
Case51,Confirm Purchase Order,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 2,2011-01-09 15:07:55,141,2,2011-01-08 19:22:29
Case12,Analyze Quotation Comparison Map,res_d4fd3845-fd2d-47ec-949c-666c5e47c143,Role 1,2011-01-09 15:34:32,141,0,2011-01-09 15:34:32
Case30,Analyze Quotation Comparison Map,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 1,2011-01-09 16:04:34,141,0,2011-01-09 16:04:34
Case41,Create Quotation comparison Map,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 17:08:53,141,0,2011-01-09 16:52:32
Case61,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 17:30:09,141,0,2011-01-09 17:30:09
Case11,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 17:53:35,141,0,2011-01-09 17:41:25
Case61,Amend Request for Quotation,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-09 18:05:53,141,0,2011-01-09 18:03:56
Case28,Deliver Goods Services,res_822c01f8-78ca-49b8-8cc4-d08e5eca53d0,Role 2,2011-01-09 18:29:51,141,1,2011-01-09 18:14:42
Case9,Create Purchase Order,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 18:30:00,141,0,2011-01-09 18:30:00
Case42,Send Request for Quotation to Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 18:30:15,141,0,2011-01-09 15:29:14
Case36,Analyze Quotation Comparison Map,res_87835eee-e292-4f90-bd23-c35df71bb613,Role 1,2011-01-09 18:31:43,141,0,2011-01-09 18:31:43
Case120,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-09 19:34:03,141,0,2011-01-09 19:17:33
Case65,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-09 19:53:55,141,1,2011-01-09 19:33:01
Case10,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-09 20:13:14,141,0,2011-01-09 20:03:50
Case10,Amend Request for Quotation,res_57d359f4-0776-445f-9f2d-aca528312839,Role 1,2011-01-09 20:13:20,141,0,2011-01-09 20:13:20
Case10,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-09 20:13:26,141,0,2011-01-09 20:13:26
Case20,Analyze Request for Quotation,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 4,2011-01-09 20:29:22,141,0,2011-01-09 20:16:51
Case118,Amend Purchase Requisition,res_611dbd25-e120-4266-a32d-6b629e6f7257,Role 1,2011-01-09 20:47:25,141,0,2011-01-09 20:31:13
Case37,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-09 21:24:40,141,0,2011-01-09 21:09:32
Case63,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-09 21:47:10,141,0,2011-01-09 21:34:39
Case61,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-09 22:06:25,141,0,2011-01-09 22:04:51
Case61,Amend Request for Quotation,res_98ad28c6-3952-46f3-858f-b4d1d29106e1,Role 1,2011-01-09 22:26:56,141,0,2011-01-09 22:26:56
Case61,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-09 22:27:02,141,0,2011-01-09 22:27:02
Case61,Amend Request for Quotation,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-09 22:27:08,141,0,2011-01-09 22:27:08
Case61,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 22:27:14,141,0,2011-01-09 22:27:14
Case61,Amend Request for Quotation,res_57d359f4-0776-445f-9f2d-aca528312839,Role 1,2011-01-09 22:27:20,141,0,2011-01-09 22:27:20
Case61,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-09 22:27:26,141,0,2011-01-09 22:27:26
Case30,Choose best option,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-09 22:40:44,141,0,2011-01-09 16:37:28
Case12,Choose best option,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-09 23:06:58,141,2,2011-01-09 20:18:38
Case115,Amend Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 1,2011-01-09 23:20:28,141,0,2011-01-09 23:06:09
Case17,Settle Conditions With Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-09 23:27:17,141,0,2011-01-09 23:27:17
Case118,Analyze Purchase Requisition,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 3,2011-01-09 23:31:42,141,0,2011-01-09 23:16:37
Case36,Choose best option,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-10 00:30:30,141,1,2011-01-09 18:31:49
Case19,Send Request for Quotation to Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-10 00:46:48,141,0,2011-01-09 23:30:05
Case79,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 01:21:39,141,0,2011-01-10 01:02:54
Case29,Create Quotation comparison Map,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 02:41:56,141,0,2011-01-10 02:41:56
Case27,Release Supplier's Invoice,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 5,2011-01-10 02:42:07,141,0,2011-01-10 02:34:13
Case1,Settle Conditions With Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 02:45:33,141,0,2011-01-10 02:45:33
Case23,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 02:51:15,141,1,2011-01-10 02:39:16
Case86,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 03:00:22,141,0,2011-01-10 02:30:45
Case115,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-10 03:21:26,141,0,2011-01-10 03:01:49
Case105,Analyze Request for Quotation,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 4,2011-01-10 03:22:39,141,1,2011-01-10 02:52:19
Case90,Amend Purchase Requisition,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 1,2011-01-10 03:44:50,141,0,2011-01-10 03:30:22
Case22,Release Purchase Order,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 1,2011-01-10 04:26:29,141,0,2011-01-10 04:26:29
Case29,Analyze Quotation Comparison Map,res_0efa1cf0-93ae-46a7-b21a-d7c247f5cbbd,Role 1,2011-01-10 05:01:37,141,0,2011-01-10 04:43:16
Case4,Create Quotation comparison Map,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-10 05:30:43,141,0,2011-01-10 05:12:30
Case41,Analyze Quotation Comparison Map,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-10 05:47:38,141,0,2011-01-10 05:47:38
Case15,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 05:59:42,141,0,2011-01-10 05:46:25
Case27,Authorize Supplier's Invoice payment,res_ec97ab26-cefd-460a-b130-6d1e6e2bbc27,Role 5,2011-01-10 06:11:29,141,0,2011-01-10 06:11:29
Case90,Analyze Purchase Requisition,res_ec97ab26-cefd-460a-b130-6d1e6e2bbc27,Role 3,2011-01-10 06:19:23,141,0,2011-01-10 05:59:44
Case105,Amend Request for Quotation,res_d4fd3845-fd2d-47ec-949c-666c5e47c143,Role 1,2011-01-10 06:33:51,141,0,2011-01-10 06:21:26
Case5,Deliver Goods Services,res_2dd7578e-224d-46ff-80f3-7426d32932b8,Role 2,2011-01-10 06:38:22,141,1,2011-01-10 06:38:22
Case11,Send Request for Quotation to Supplier,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 07:01:36,141,0,2011-01-10 05:50:39
Case66,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 07:02:05,141,0,2011-01-10 06:45:32
Case61,Send Request for Quotation to Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-10 07:17:16,141,0,2011-01-10 07:15:06
Case66,Amend Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-10 07:23:36,141,0,2011-01-10 07:02:11
Case8,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 07:56:27,141,0,2011-01-10 07:49:18
Case105,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 08:02:20,141,0,2011-01-10 08:02:20
Case24,Confirm Purchase Order,res_a4c66106-88f4-4357-ad17-009452505ca3,Role 2,2011-01-10 08:32:22,141,1,2011-01-09 09:29:13
Case47,Create Quotation comparison Map,res_a4c66106-88f4-4357-ad17-009452505ca3,Role 4,2011-01-10 08:33:10,141,0,2011-01-10 08:12:22
Case15,Amend Request for Quotation,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-10 08:35:37,141,0,2011-01-10 08:20:00
Case15,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 08:38:01,141,0,2011-01-10 08:35:43
Case41,Choose best option,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-10 08:42:33,141,0,2011-01-10 05:47:44
Case3,Choose best option,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-10 08:53:04,141,1,2011-01-10 08:34:05
Case15,Amend Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-10 09:19:34,141,0,2011-01-10 08:38:07
Case25,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 09:29:24,141,1,2011-01-10 09:15:47
Case91,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 09:35:58,141,0,2011-01-10 09:10:44
Case10,Send Request for Quotation to Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 09:47:02,141,0,2011-01-10 09:27:42
Case18,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 10:42:37,141,0,2011-01-10 10:27:51
Case34,Create Quotation comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 10:47:13,141,0,2011-01-10 09:58:33
Case7,Create Purchase Order,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-10 10:50:56,141,0,2011-01-10 10:50:56
Case14,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-10 11:02:39,141,0,2011-01-10 10:49:47
Case28,Release Purchase Order,res_57d359f4-0776-445f-9f2d-aca528312839,Role 1,2011-01-10 11:35:12,141,0,2011-01-10 11:26:47
Case13,Settle Conditions With Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 12:34:10,141,0,2011-01-10 12:23:22
Case18,Amend Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-10 12:34:19,141,0,2011-01-10 12:15:25
Case18,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 12:42:40,141,0,2011-01-10 12:34:25
Case30,Settle Conditions With Supplier,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 12:56:59,141,0,2011-01-10 12:56:59
Case16,Settle Conditions With Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-10 13:01:49,141,0,2011-01-10 13:01:49
Case46,Amend Purchase Requisition,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-10 13:01:56,141,0,2011-01-10 12:49:55
Case21,Settle Conditions With Supplier,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 13:02:32,141,0,2011-01-10 13:02:32
Case18,Amend Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-10 13:03:12,141,0,2011-01-10 12:42:46
Case12,Settle Conditions With Supplier,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 14:27:51,141,0,2011-01-10 14:27:51
Case46,Analyze Purchase Requisition,res_3544056e-e1db-4702-9d2e-ee1f4ecc4520,Role 3,2011-01-10 15:01:40,141,0,2011-01-10 14:50:44
Case34,Analyze Quotation Comparison Map,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 1,2011-01-10 15:33:05,141,0,2011-01-10 14:47:46
Case64,Create Quotation comparison Map,res_57d359f4-0776-445f-9f2d-aca528312839,Role 4,2011-01-10 15:34:47,141,0,2011-01-10 15:30:48
Case32,Analyze Request for Quotation,res_57d359f4-0776-445f-9f2d-aca528312839,Role 4,2011-01-10 15:37:15,141,0,2011-01-10 15:22:55
Case99,Amend Purchase Requisition,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 1,2011-01-10 15:48:11,141,0,2011-01-10 15:32:17
Case32,Amend Request for Quotation,res_3544056e-e1db-4702-9d2e-ee1f4ecc4520,Role 1,2011-01-10 15:53:19,141,0,2011-01-10 15:37:21
Case32,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 15:53:25,141,0,2011-01-10 15:53:25
Case99,Analyze Purchase Requisition,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 3,2011-01-10 16:04:48,141,0,2011-01-10 15:48:17
Case99,Create Request for Quotation,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-10 16:24:36,141,0,2011-01-10 16:04:54
Case32,Amend Request for Quotation,res_0efa1cf0-93ae-46a7-b21a-d7c247f5cbbd,Role 1,2011-01-10 17:05:13,141,0,2011-01-10 15:53:31
Case32,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-10 17:05:19,141,0,2011-01-10 17:05:19
Case47,Analyze Quotation Comparison Map,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-10 17:11:28,141,0,2011-01-10 17:11:28
Case71,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-10 17:45:49,141,0,2011-01-10 17:28:57
Case47,Choose best option,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-10 17:46:18,141,2,2011-01-10 17:11:34
